mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,softmax,top50,1,5,5,0.239805,55.22,1.356561,12.901438,15.687819,29.499419,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,1,5,6,0.223928,57.04,1.390480,13.337681,15.159904,29.624426,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,1,5,7,0.179393,56.52,1.438943,13.105086,14.827218,29.673716,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,1,5,8,0.239945,56.68,1.446743,13.715713,14.663611,29.395811,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,1,5,9,0.178596,56.48,1.429350,14.171856,14.655791,29.242280,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,1,5,10,0.129166,56.02,1.429632,14.247313,14.640364,29.535543,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,2,10,1,2.607665,51.24,1.430836,18.728298,12.971466,37.031858,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,2,10,2,1.792376,52.38,1.227786,15.689182,15.870662,32.263363,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,2,10,3,1.252857,53.92,1.199836,14.583889,16.007415,30.627318,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,2,10,4,0.969159,56.24,1.194798,14.802600,16.101835,30.133464,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,5,0.787632,56.94,1.251768,13.744115,15.726454,29.824296,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,2,10,6,0.542044,57.26,1.240846,13.774678,15.031031,30.826778,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,7,0.404056,59.22,1.240511,13.194562,14.879645,30.938955,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,2,10,8,0.329380,59.32,1.295367,13.705539,14.316782,31.331126,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,9,0.400655,60.24,1.319605,13.813457,14.338885,31.848268,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,2,10,10,0.392450,59.40,1.329948,14.164420,14.302675,31.951810,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,2,10,11,0.393687,59.82,1.344382,14.364330,14.174402,32.219165,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,1,5.503259,51.24,1.430836,18.728298,12.971466,37.031858,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,2,3.864881,52.20,1.244160,15.130112,15.976087,32.210295,0.0750
both,non_symmetric,1.0,1.0,softmax,top50,4,20,3,3.546719,54.02,1.213045,14.591628,15.696938,30.645929,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,4,3.364393,54.78,1.203303,14.886936,15.125287,29.977538,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,5,3.063610,56.26,1.233376,15.148512,14.533745,29.039722,0.0719
both,non_symmetric,1.0,1.0,softmax,top50,4,20,6,2.838124,57.14,1.249933,14.747548,14.108270,29.233417,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,4,20,7,2.344855,59.62,1.304202,14.996037,13.467478,28.996015,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,4,20,8,2.029391,61.90,1.287405,14.236706,13.365330,29.946326,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,9,1.482234,64.50,1.325285,13.357384,13.244435,28.891191,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,4,20,10,1.342942,63.64,1.371245,12.779321,12.980176,29.899802,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,11,1.021309,65.20,1.396097,13.166972,12.563003,30.592853,0.0688
both,non_symmetric,1.0,1.0,softmax,top50,4,20,12,0.944235,65.48,1.396253,13.625843,12.417270,30.674602,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,13,1.067389,65.60,1.404475,13.980073,12.227714,31.196966,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,4,20,14,0.894168,66.54,1.447889,14.081814,12.014882,31.518795,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,4,20,15,0.950436,67.10,1.440335,14.010037,11.829377,30.771346,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,16,0.729960,66.74,1.434462,13.633535,11.780946,30.372679,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,17,0.747440,66.90,1.457697,13.741730,11.855861,30.538653,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,18,0.649030,67.46,1.484452,14.185081,11.752188,30.673230,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,4,20,19,0.652999,67.44,1.479467,14.255858,11.718004,30.671763,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,0.724786,66.98,1.463513,14.382331,11.663054,31.050527,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,21,0.620531,67.24,1.441384,13.950893,11.621958,30.621123,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,22,0.667845,67.84,1.461611,14.111860,11.504730,30.402494,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,23,0.559287,67.66,1.472435,14.043637,11.550497,30.276139,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,24,0.615223,68.46,1.456103,14.113737,11.545644,30.247894,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,4,20,25,0.535707,68.16,1.441573,13.951410,11.529249,30.009791,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,26,0.526051,67.42,1.433786,14.161148,11.527217,29.639120,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,27,0.524163,68.06,1.425983,14.216960,11.480037,29.656908,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,28,0.516920,68.40,1.432714,14.298375,11.377037,29.488949,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,29,0.505105,69.12,1.450623,14.015695,11.310456,28.896770,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,8,40,1,10.488878,51.24,1.430836,18.728298,12.971466,37.031858,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,8,40,2,8.068572,52.74,1.212923,15.234392,15.979633,32.304950,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,8,40,3,7.341056,52.58,1.231346,15.736567,15.951729,30.318935,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,8,40,4,6.413788,57.24,1.254395,16.753613,15.177570,29.432759,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,8,40,5,6.123047,58.22,1.271059,16.880388,14.080279,28.982084,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,8,40,6,5.860143,61.02,1.304384,16.767541,13.587340,29.204641,0.0625
both,non_symmetric,1.0,1.0,softmax,top50,8,40,7,6.096113,61.76,1.359907,17.377328,12.857303,29.390601,0.0719
both,non_symmetric,1.0,1.0,softmax,top50,8,40,8,5.281827,63.78,1.362009,18.327370,12.428985,28.908142,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,8,40,9,4.766054,65.36,1.421219,18.271171,12.368265,28.924216,0.0688
both,non_symmetric,1.0,1.0,softmax,top50,8,40,10,4.425344,67.82,1.426095,18.322292,12.197059,29.593383,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,8,40,11,3.975243,69.06,1.364578,18.868037,12.056740,29.981091,0.0656
both,non_symmetric,1.0,1.0,softmax,top50,8,40,12,3.566930,68.98,1.360577,19.149787,11.956868,30.738073,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,8,40,13,3.083220,72.34,1.331035,19.203189,12.181690,31.559916,0.0625
