network,optimizer,fitness_type,chance_temperature,utility_temperature,pct,n_decision_rules,total_rules,rep,seed,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,stop_generation,cpu_total
bypass,egna,softmax,2.0,4.0,10,2,20,1,43,85.0,82.8,75.0,,0,50,17.5
bypass,egna,softmax,2.0,4.0,10,2,20,2,44,55.00000000000001,55.00000000000001,55.00000000000001,,0,50,16.859375
bypass,egna,softmax,2.0,4.0,10,2,20,3,45,85.0,75.6,65.0,,0,50,17.15625
bypass,egna,softmax,2.0,4.0,10,2,20,4,46,65.0,63.5,55.00000000000001,,0,50,17.046875
bypass,egna,softmax,4.0,0.25,10,2,20,0,42,65.0,58.5,55.00000000000001,,0,50,17.40625
bypass,egna,softmax,4.0,0.25,10,2,20,1,43,85.0,64.6,35.0,,0,50,17.484375
bypass,egna,softmax,4.0,0.25,10,2,20,2,44,70.0,65.7,55.00000000000001,,0,50,17.0
bypass,egna,softmax,4.0,0.25,10,2,20,3,45,95.0,95.0,95.0,,0,50,17.484375
bypass,egna,softmax,4.0,0.25,10,2,20,4,46,75.0,53.4,25.0,,0,50,16.703125
bypass,egna,softmax,4.0,0.5,10,2,20,0,42,75.0,62.3,45.0,,0,50,17.359375
bypass,egna,softmax,4.0,0.5,10,2,20,1,43,75.0,54.3,35.0,,0,50,15.8125
bypass,egna,softmax,4.0,0.5,10,2,20,2,44,50.0,41.9,35.0,,0,50,17.203125
bypass,egna,softmax,4.0,0.5,10,2,20,3,45,75.0,56.2,45.0,,0,50,17.140625
bypass,egna,softmax,4.0,0.5,10,2,20,4,46,75.0,57.8,50.0,,0,50,16.546875
bypass,egna,softmax,4.0,1.0,10,2,20,0,42,75.0,67.2,55.00000000000001,,0,50,16.734375
bypass,egna,softmax,4.0,1.0,10,2,20,1,43,65.0,58.4,45.0,,0,50,16.296875
bypass,egna,softmax,4.0,1.0,10,2,20,2,44,75.0,64.8,55.00000000000001,,0,50,17.46875
bypass,egna,softmax,4.0,1.0,10,2,20,3,45,95.0,77.2,65.0,,0,50,18.0625
bypass,egna,softmax,4.0,1.0,10,2,20,4,46,85.0,68.0,55.00000000000001,,0,50,18.671875
bypass,egna,softmax,4.0,2.0,10,2,20,0,42,75.0,69.9,55.00000000000001,,0,50,17.5
bypass,egna,softmax,4.0,2.0,10,2,20,1,43,75.0,67.2,65.0,,0,50,16.421875
bypass,egna,softmax,4.0,2.0,10,2,20,2,44,85.0,72.5,60.0,,0,50,17.34375
bypass,egna,softmax,4.0,2.0,10,2,20,3,45,55.00000000000001,55.00000000000001,55.00000000000001,,0,50,16.984375
bypass,egna,softmax,4.0,2.0,10,2,20,4,46,85.0,71.6,55.00000000000001,,0,50,17.40625
bypass,egna,softmax,4.0,4.0,10,2,20,0,42,70.0,63.4,55.00000000000001,,0,50,16.609375
bypass,egna,softmax,4.0,4.0,10,2,20,1,43,75.0,50.3,45.0,,0,50,16.4375
bypass,egna,softmax,4.0,4.0,10,2,20,2,44,80.0,75.2,65.0,,0,50,17.546875
bypass,egna,softmax,4.0,4.0,10,2,20,3,45,75.0,72.0,70.0,,0,50,17.5625
bypass,egna,softmax,4.0,4.0,10,2,20,4,46,75.0,59.2,45.0,,0,50,17.90625
bypass,egna,regret,0.25,0.25,10,2,20,0,42,85.0,64.4,40.0,65.20833333333333,48,50,23.453125
bypass,egna,regret,0.25,0.25,10,2,20,1,43,95.0,60.6,30.0,60.0,48,50,16.890625
bypass,egna,regret,0.25,0.25,10,2,20,2,44,95.0,74.9,35.0,76.5909090909091,44,50,18.21875
bypass,egna,regret,0.25,0.25,10,2,20,3,45,85.0,61.7,40.0,61.7,50,50,19.03125
bypass,egna,regret,0.25,0.25,10,2,20,4,46,100.0,69.2,40.0,69.2,50,50,17.015625
bypass,egna,regret,0.25,0.5,10,2,20,0,42,85.0,81.7,75.0,81.7,50,50,17.515625
bypass,egna,regret,0.25,0.5,10,2,20,1,43,90.0,68.4,35.0,68.9795918367347,49,50,16.21875
bypass,egna,regret,0.25,0.5,10,2,20,2,44,100.0,68.1,45.0,69.1304347826087,46,50,16.5625
bypass,egna,regret,0.25,0.5,10,2,20,3,45,95.0,86.5,65.0,86.5,50,50,16.34375
bypass,egna,regret,0.25,0.5,10,2,20,4,46,90.0,65.3,45.0,65.3,50,50,16.921875
bypass,egna,regret,0.25,1.0,10,2,20,0,42,95.0,82.0,65.0,82.5,48,50,16.59375
bypass,egna,regret,0.25,1.0,10,2,20,1,43,85.0,57.4,35.0,57.4,50,50,17.171875
bypass,egna,regret,0.25,1.0,10,2,20,2,44,95.0,74.1,45.0,74.1,50,50,16.984375
bypass,egna,regret,0.25,1.0,10,2,20,3,45,95.0,63.5,35.0,63.08510638297872,47,50,18.40625
bypass,egna,regret,0.25,1.0,10,2,20,4,46,85.0,70.6,45.0,70.65217391304348,46,50,17.515625
bypass,egna,regret,0.25,2.0,10,2,20,0,42,90.0,65.4,35.0,66.06382978723404,47,50,17.484375
bypass,egna,regret,0.25,2.0,10,2,20,1,43,90.0,66.5,40.0,66.93877551020408,49,50,18.015625
bypass,egna,regret,0.25,2.0,10,2,20,2,44,95.0,90.8,65.0,91.66666666666667,48,50,16.796875
bypass,egna,regret,0.25,2.0,10,2,20,3,45,95.0,84.8,55.00000000000001,85.0,49,50,17.0
bypass,egna,regret,0.25,2.0,10,2,20,4,46,85.0,69.8,50.0,70.20408163265306,49,50,17.828125
bypass,egna,regret,0.25,4.0,10,2,20,0,42,95.0,69.4,45.0,69.89795918367346,49,50,17.125
bypass,egna,regret,0.25,4.0,10,2,20,1,43,95.0,66.4,45.0,66.42857142857143,49,50,16.4375
bypass,egna,regret,0.25,4.0,10,2,20,2,44,95.0,84.3,35.0,85.3061224489796,49,50,16.8125
bypass,egna,regret,0.25,4.0,10,2,20,3,45,65.0,56.2,25.0,57.111111111111114,45,50,16.25
bypass,egna,regret,0.25,4.0,10,2,20,4,46,85.0,65.0,45.0,65.625,48,50,17.625
bypass,egna,regret,0.5,0.25,10,2,20,0,42,90.0,73.2,45.0,73.2,50,50,16.296875
bypass,egna,regret,0.5,0.25,10,2,20,1,43,100.0,64.4,35.0,64.4,50,50,16.40625
bypass,egna,regret,0.5,0.25,10,2,20,2,44,95.0,74.5,25.0,78.0,45,50,16.671875
bypass,egna,regret,0.5,0.25,10,2,20,3,45,85.0,66.4,45.0,66.95652173913044,46,50,16.65625
bypass,egna,regret,0.5,0.25,10,2,20,4,46,100.0,78.0,65.0,78.0,50,50,16.875
bypass,egna,regret,0.5,0.5,10,2,20,0,42,80.0,60.4,45.0,60.30612244897959,49,50,16.90625
bypass,egna,regret,0.5,0.5,10,2,20,1,43,85.0,53.6,15.0,53.775510204081634,49,51,16.90625
bypass,egna,regret,0.5,0.5,10,2,20,2,44,95.0,83.3,45.0,84.36170212765957,47,53,18.296875
bypass,egna,regret,0.5,0.5,10,2,20,3,45,85.0,58.8,25.0,60.54347826086956,46,50,16.875
bypass,egna,regret,0.5,0.5,10,2,20,4,46,95.0,73.0,40.0,73.6734693877551,49,50,16.8125
bypass,egna,regret,0.5,1.0,10,2,20,0,42,90.0,67.2,50.0,67.2,50,50,16.5625
bypass,egna,regret,0.5,1.0,10,2,20,1,43,90.0,61.0,40.0,61.0,50,50,16.328125
bypass,egna,regret,0.5,1.0,10,2,20,2,44,90.0,71.0,40.0,71.48936170212765,47,50,17.15625
bypass,egna,regret,0.5,1.0,10,2,20,3,45,95.0,74.7,55.00000000000001,75.10204081632654,49,50,16.265625
bypass,egna,regret,0.5,1.0,10,2,20,4,46,100.0,67.8,45.0,67.65306122448979,49,50,17.03125
bypass,egna,regret,0.5,2.0,10,2,20,0,42,95.0,74.7,45.0,74.89583333333333,48,50,15.65625
bypass,egna,regret,0.5,2.0,10,2,20,1,43,85.0,64.8,35.0,64.8,50,50,17.421875
bypass,egna,regret,0.5,2.0,10,2,20,2,44,95.0,73.2,45.0,73.72340425531915,47,50,16.328125
bypass,egna,regret,0.5,2.0,10,2,20,3,45,85.0,64.1,45.0,63.51063829787234,47,50,17.015625
bypass,egna,regret,0.5,2.0,10,2,20,4,46,95.0,73.0,45.0,73.0,50,50,16.359375
bypass,egna,regret,0.5,4.0,10,2,20,0,42,85.0,68.5,45.0,68.40425531914893,47,50,16.640625
bypass,egna,regret,0.5,4.0,10,2,20,1,43,85.0,65.5,45.0,65.625,48,51,16.53125
bypass,egna,regret,0.5,4.0,10,2,20,2,44,95.0,68.3,45.0,68.25581395348837,43,50,16.515625
bypass,egna,regret,0.5,4.0,10,2,20,3,45,75.0,54.0,45.0,54.166666666666664,48,50,17.015625
bypass,egna,regret,0.5,4.0,10,2,20,4,46,95.0,89.4,70.0,89.4,50,50,16.359375
bypass,egna,regret,1.0,0.25,10,2,20,0,42,85.0,59.0,35.0,59.375,48,50,16.890625
bypass,egna,regret,1.0,0.25,10,2,20,1,43,95.0,82.0,55.00000000000001,82.0,50,50,16.453125
bypass,egna,regret,1.0,0.25,10,2,20,2,44,95.0,72.6,55.00000000000001,72.85714285714286,49,50,19.53125
bypass,egna,regret,1.0,0.25,10,2,20,3,45,90.0,69.9,50.0,69.9,50,50,25.734375
bypass,egna,regret,1.0,0.25,10,2,20,4,46,85.0,64.3,45.0,64.16666666666667,48,50,17.953125
bypass,egna,regret,1.0,0.5,10,2,20,0,42,90.0,74.5,55.00000000000001,74.5,50,50,17.71875
bypass,egna,regret,1.0,0.5,10,2,20,1,43,85.0,57.2,35.0,57.2,50,50,17.828125
bypass,egna,regret,1.0,0.5,10,2,20,2,44,95.0,65.6,40.0,66.0,45,51,17.046875
bypass,egna,regret,1.0,0.5,10,2,20,3,45,85.0,72.6,45.0,72.95918367346938,49,50,16.75
bypass,egna,regret,1.0,0.5,10,2,20,4,46,85.0,54.1,45.0,54.1,50,50,17.953125
bypass,egna,regret,1.0,1.0,10,2,20,0,42,85.0,76.0,65.0,76.0,50,50,16.40625
bypass,egna,regret,1.0,1.0,10,2,20,1,43,85.0,57.0,25.0,58.333333333333336,45,50,17.84375
bypass,egna,regret,1.0,1.0,10,2,20,2,44,95.0,55.5,30.0,53.40909090909091,44,50,18.59375
bypass,egna,regret,1.0,1.0,10,2,20,3,45,90.0,60.6,45.0,60.6,50,50,17.75
bypass,egna,regret,1.0,1.0,10,2,20,4,46,75.0,55.2,45.0,55.2,50,50,17.859375
bypass,egna,regret,1.0,2.0,10,2,20,0,42,75.0,52.8,35.0,52.857142857142854,49,50,16.984375
bypass,egna,regret,1.0,2.0,10,2,20,1,43,85.0,65.9,45.0,65.85106382978724,47,50,16.125
bypass,egna,regret,1.0,2.0,10,2,20,2,44,85.0,62.8,45.0,62.8,50,50,17.4375
bypass,egna,regret,1.0,2.0,10,2,20,3,45,95.0,72.0,45.0,72.14285714285714,49,50,16.765625
bypass,egna,regret,1.0,2.0,10,2,20,4,46,85.0,62.4,35.0,62.291666666666664,48,50,16.546875
bypass,egna,regret,1.0,4.0,10,2,20,0,42,80.0,54.5,35.0,54.48979591836735,49,50,16.8125
bypass,egna,regret,1.0,4.0,10,2,20,1,43,75.0,58.9,40.0,58.9,50,50,16.734375
bypass,egna,regret,1.0,4.0,10,2,20,2,44,75.0,53.3,40.0,53.51063829787234,47,50,17.5
bypass,egna,regret,1.0,4.0,10,2,20,3,45,90.0,70.0,55.00000000000001,69.76744186046511,43,50,16.28125
bypass,egna,regret,1.0,4.0,10,2,20,4,46,85.0,66.3,45.0,67.06521739130434,46,50,17.453125
bypass,egna,regret,2.0,0.25,10,2,20,0,42,75.0,63.4,25.0,63.4,50,52,17.921875
bypass,egna,regret,2.0,0.25,10,2,20,1,43,85.0,60.3,30.0,60.3,50,50,16.625
bypass,egna,regret,2.0,0.25,10,2,20,2,44,95.0,59.7,35.0,59.891304347826086,46,51,17.625
bypass,egna,regret,2.0,0.25,10,2,20,3,45,75.0,53.5,35.0,53.5,50,50,17.296875
bypass,egna,regret,2.0,0.25,10,2,20,4,46,90.0,75.4,45.0,75.71428571428571,49,50,16.390625
bypass,egna,regret,2.0,0.5,10,2,20,0,42,85.0,67.5,35.0,70.44444444444444,45,50,17.609375
bypass,egna,regret,2.0,0.5,10,2,20,1,43,95.0,67.8,35.0,67.97872340425532,47,50,16.71875
bypass,egna,regret,2.0,0.5,10,2,20,2,44,80.0,57.4,30.0,57.93478260869565,46,51,17.4375
bypass,egna,regret,2.0,0.5,10,2,20,3,45,85.0,53.9,35.0,54.22222222222222,45,50,16.859375
bypass,egna,regret,2.0,0.5,10,2,20,4,46,85.0,60.1,35.0,60.1,50,50,16.3125
bypass,egna,regret,2.0,1.0,10,2,20,0,42,85.0,63.3,45.0,63.229166666666664,48,50,17.578125
bypass,egna,regret,2.0,1.0,10,2,20,1,43,65.0,41.6,20.0,41.6,50,50,17.21875
bypass,egna,regret,2.0,1.0,10,2,20,2,44,90.0,58.5,35.0,58.46938775510204,49,50,17.390625
bypass,egna,regret,2.0,1.0,10,2,20,3,45,75.0,55.5,35.0,55.61224489795919,49,50,17.015625
bypass,egna,regret,2.0,1.0,10,2,20,4,46,80.0,57.6,35.0,58.125,48,50,18.09375
bypass,egna,regret,2.0,2.0,10,2,20,0,42,75.0,55.0,35.0,55.416666666666664,48,50,18.5
bypass,egna,regret,2.0,2.0,10,2,20,1,43,85.0,51.0,25.0,51.333333333333336,45,50,17.140625
bypass,egna,regret,2.0,2.0,10,2,20,2,44,75.0,54.8,35.0,55.3125,48,50,17.84375
bypass,egna,regret,2.0,2.0,10,2,20,3,45,95.0,72.2,50.0,72.97872340425532,47,50,17.953125
bypass,egna,regret,2.0,2.0,10,2,20,4,46,75.0,56.7,30.0,56.7,50,50,16.703125
bypass,egna,regret,2.0,4.0,10,2,20,0,42,85.0,64.3,40.0,64.89583333333333,48,51,17.9375
bypass,egna,regret,2.0,4.0,10,2,20,1,43,65.0,53.7,35.0,53.958333333333336,48,50,16.859375
bypass,egna,regret,2.0,4.0,10,2,20,2,44,95.0,57.8,25.0,58.854166666666664,48,50,16.59375
bypass,egna,regret,2.0,4.0,10,2,20,3,45,75.0,53.7,35.0,53.40425531914894,47,50,17.859375
bypass,egna,regret,2.0,4.0,10,2,20,4,46,95.0,66.9,45.0,67.60416666666667,48,52,17.546875
bypass,egna,regret,4.0,0.25,10,2,20,0,42,85.0,66.7,25.0,68.88888888888889,45,50,17.421875
bypass,egna,regret,4.0,0.25,10,2,20,1,43,60.0,44.0,25.0,44.0,50,50,16.8125
bypass,egna,regret,4.0,0.25,10,2,20,2,44,85.0,56.1,35.0,56.326530612244895,49,50,16.015625
bypass,egna,regret,4.0,0.25,10,2,20,3,45,85.0,56.6,40.0,56.6,50,50,17.359375
bypass,egna,regret,4.0,0.25,10,2,20,4,46,80.0,58.1,35.0,58.57142857142857,49,50,17.0625
bypass,egna,regret,4.0,0.5,10,2,20,0,42,85.0,60.8,25.0,62.608695652173914,46,50,16.875
bypass,egna,regret,4.0,0.5,10,2,20,1,43,75.0,59.4,35.0,60.0,46,50,16.53125
bypass,egna,regret,4.0,0.5,10,2,20,2,44,80.0,57.4,35.0,58.08510638297872,47,50,16.546875
bypass,egna,regret,4.0,0.5,10,2,20,3,45,95.0,74.9,55.00000000000001,75.0,49,50,18.046875
bypass,egna,regret,4.0,0.5,10,2,20,4,46,85.0,60.0,35.0,60.76086956521739,46,50,17.09375
bypass,egna,regret,4.0,1.0,10,2,20,0,42,95.0,62.0,35.0,63.55555555555556,45,51,18.20312500000091
bypass,egna,regret,4.0,1.0,10,2,20,1,43,85.0,59.8,30.0,59.89795918367347,49,50,17.953125
bypass,egna,regret,4.0,1.0,10,2,20,2,44,85.0,63.6,35.0,64.7872340425532,47,50,17.296875
bypass,egna,regret,4.0,1.0,10,2,20,3,45,75.0,57.8,35.0,58.125,48,52,17.1875
bypass,egna,regret,4.0,1.0,10,2,20,4,46,75.0,56.9,40.0,57.71739130434783,46,52,17.65625
bypass,egna,regret,4.0,2.0,10,2,20,0,42,80.0,55.7,40.0,55.91836734693877,49,50,16.84375
bypass,egna,regret,4.0,2.0,10,2,20,1,43,70.0,48.3,35.0,47.857142857142854,49,50,17.328125
bypass,egna,regret,4.0,2.0,10,2,20,2,44,75.0,54.5,25.0,54.5,50,50,16.59375
bypass,egna,regret,4.0,2.0,10,2,20,3,45,85.0,60.0,45.0,60.104166666666664,48,50,16.46875
bypass,egna,regret,4.0,2.0,10,2,20,4,46,75.0,60.6,45.0,60.6,50,50,17.5625
bypass,egna,regret,4.0,4.0,10,2,20,0,42,80.0,62.5,35.0,63.191489361702125,47,50,17.078125
bypass,egna,regret,4.0,4.0,10,2,20,1,43,75.0,60.6,35.0,61.041666666666664,48,50,15.9375
bypass,egna,regret,4.0,4.0,10,2,20,2,44,80.0,50.8,25.0,51.38297872340426,47,51,17.78125
bypass,egna,regret,4.0,4.0,10,2,20,3,45,70.0,56.0,40.0,56.0,50,50,17.015625
bypass,egna,regret,4.0,4.0,10,2,20,4,46,85.0,53.2,35.0,54.333333333333336,45,50,16.5
bypass,egna,entropy,0.25,0.25,10,2,20,0,42,75.0,74.0,65.0,,0,50,18.515625
bypass,egna,entropy,0.25,0.25,10,2,20,1,43,85.0,62.2,45.0,,0,50,19.5625
bypass,egna,entropy,0.25,0.25,10,2,20,2,44,75.0,65.8,55.00000000000001,,0,50,20.828125
bypass,egna,entropy,0.25,0.25,10,2,20,3,45,85.0,75.2,75.0,,0,50,18.828125
bypass,egna,entropy,0.25,0.25,10,2,20,4,46,75.0,65.6,45.0,,0,50,18.953125
bypass,egna,entropy,0.25,0.5,10,2,20,0,42,65.0,61.5,55.00000000000001,,0,50,17.90625
bypass,egna,entropy,0.25,0.5,10,2,20,1,43,95.0,82.0,75.0,,0,50,19.46875
bypass,egna,entropy,0.25,0.5,10,2,20,2,44,85.0,75.7,65.0,,0,50,18.125
bypass,egna,entropy,0.25,0.5,10,2,20,3,45,85.0,79.5,65.0,,0,50,19.34375
bypass,egna,entropy,0.25,0.5,10,2,20,4,46,75.0,68.6,50.0,,0,50,18.65625
bypass,egna,entropy,0.25,1.0,10,2,20,0,42,95.0,82.2,55.00000000000001,,0,50,17.609375
bypass,egna,entropy,0.25,1.0,10,2,20,1,43,85.0,78.2,75.0,,0,50,21.0625
bypass,egna,entropy,0.25,1.0,10,2,20,2,44,95.0,83.6,75.0,,0,50,17.765625
bypass,egna,entropy,0.25,1.0,10,2,20,3,45,85.0,80.0,65.0,,0,50,17.609375
bypass,egna,entropy,0.25,1.0,10,2,20,4,46,65.0,65.0,65.0,,0,50,17.796875
bypass,egna,entropy,0.25,2.0,10,2,20,0,42,85.0,74.0,55.00000000000001,,0,50,17.15625
bypass,egna,entropy,0.25,2.0,10,2,20,1,43,100.0,83.8,75.0,,0,50,17.375
bypass,egna,entropy,0.25,2.0,10,2,20,2,44,95.0,91.0,85.0,,0,50,17.578125
bypass,egna,entropy,0.25,2.0,10,2,20,3,45,75.0,68.8,55.00000000000001,,0,50,17.265625
bypass,egna,entropy,0.25,2.0,10,2,20,4,46,85.0,71.4,65.0,,0,50,16.8125
bypass,egna,entropy,0.25,4.0,10,2,20,0,42,85.0,80.1,75.0,,0,50,16.890625
bypass,egna,entropy,0.25,4.0,10,2,20,1,43,80.0,70.5,55.00000000000001,,0,50,16.21875
bypass,egna,entropy,0.25,4.0,10,2,20,2,44,100.0,85.6,75.0,,0,50,16.484375
bypass,egna,entropy,0.25,4.0,10,2,20,3,45,75.0,66.4,65.0,,0,50,16.53125
bypass,egna,entropy,0.25,4.0,10,2,20,4,46,75.0,65.8,55.00000000000001,,0,50,17.46875
bypass,egna,entropy,0.5,0.25,10,2,20,0,42,85.0,69.3,65.0,,0,50,15.96875
bypass,egna,entropy,0.5,0.25,10,2,20,1,43,65.0,50.6,35.0,,0,50,16.65625
bypass,egna,entropy,0.5,0.25,10,2,20,2,44,75.0,74.8,65.0,,0,50,17.015625
bypass,egna,entropy,0.5,0.25,10,2,20,3,45,85.0,76.2,55.00000000000001,,0,50,17.65625
bypass,egna,entropy,0.5,0.25,10,2,20,4,46,75.0,63.8,55.00000000000001,,0,50,16.78125
bypass,egna,entropy,0.5,0.5,10,2,20,0,42,75.0,67.8,65.0,,0,50,16.8125
bypass,egna,entropy,0.5,0.5,10,2,20,1,43,75.0,57.7,45.0,,0,50,16.546875
bypass,egna,entropy,0.5,0.5,10,2,20,2,44,75.0,61.8,45.0,,0,50,17.234375
bypass,egna,entropy,0.5,0.5,10,2,20,3,45,80.0,80.0,80.0,,0,50,16.625
bypass,egna,entropy,0.5,0.5,10,2,20,4,46,65.0,55.2,45.0,,0,50,18.59375
bypass,egna,entropy,0.5,1.0,10,2,20,0,42,95.0,77.5,65.0,,0,50,17.890625
bypass,egna,entropy,0.5,1.0,10,2,20,1,43,65.0,55.20000000000001,55.00000000000001,,0,50,16.328125
bypass,egna,entropy,0.5,1.0,10,2,20,2,44,70.0,64.2,55.00000000000001,,0,50,17.09375
bypass,egna,entropy,0.5,1.0,10,2,20,3,45,85.0,77.8,75.0,,0,50,16.828125
bypass,egna,entropy,0.5,1.0,10,2,20,4,46,85.0,65.5,45.0,,0,50,17.4375
bypass,egna,entropy,0.5,2.0,10,2,20,0,42,100.0,74.8,60.0,,0,50,17.609375
bypass,egna,entropy,0.5,2.0,10,2,20,1,43,75.0,65.2,55.00000000000001,,0,50,17.296875
bypass,egna,entropy,0.5,2.0,10,2,20,2,44,80.0,52.9,35.0,,0,50,18.125
bypass,egna,entropy,0.5,2.0,10,2,20,3,45,75.0,73.6,65.0,,0,50,18.109375
bypass,egna,entropy,0.5,2.0,10,2,20,4,46,95.0,74.0,45.0,,0,50,17.59375
bypass,egna,entropy,0.5,4.0,10,2,20,0,42,75.0,54.6,35.0,,0,50,17.484375
bypass,egna,entropy,0.5,4.0,10,2,20,1,43,65.0,49.6,35.0,,0,50,17.265625
bypass,egna,entropy,0.5,4.0,10,2,20,2,44,85.0,76.6,55.00000000000001,,0,50,17.1875
bypass,egna,entropy,0.5,4.0,10,2,20,3,45,70.0,56.3,55.00000000000001,,0,50,18.671875
bypass,egna,entropy,0.5,4.0,10,2,20,4,46,65.0,55.8,50.0,,0,50,17.921875
bypass,egna,entropy,1.0,0.25,10,2,20,0,42,65.0,60.2,55.00000000000001,,0,50,17.3125
bypass,egna,entropy,1.0,0.25,10,2,20,1,43,90.0,74.2,65.0,,0,50,18.421875
bypass,egna,entropy,1.0,0.25,10,2,20,2,44,65.0,65.0,65.0,,0,50,17.46875
bypass,egna,entropy,1.0,0.25,10,2,20,3,45,95.0,82.8,65.0,,0,50,18.28125
bypass,egna,entropy,1.0,0.25,10,2,20,4,46,55.00000000000001,45.4,35.0,,0,50,18.265625
bypass,egna,entropy,1.0,0.5,10,2,20,0,42,85.0,64.2,55.00000000000001,,0,50,18.14062499999909
bypass,egna,entropy,1.0,0.5,10,2,20,1,43,65.0,60.2,55.00000000000001,,0,50,17.171875
bypass,egna,entropy,1.0,0.5,10,2,20,2,44,65.0,64.8,60.0,,0,50,17.421875
bypass,egna,entropy,1.0,0.5,10,2,20,3,45,90.0,79.3,65.0,,0,50,16.8125
bypass,egna,entropy,1.0,0.5,10,2,20,4,46,90.0,78.2,75.0,,0,50,16.640625
bypass,egna,entropy,1.0,1.0,10,2,20,0,42,65.0,60.0,55.00000000000001,,0,50,17.640625
bypass,egna,entropy,1.0,1.0,10,2,20,1,43,95.0,75.2,65.0,,0,50,16.78125
bypass,egna,entropy,1.0,1.0,10,2,20,2,44,85.0,75.4,65.0,,0,50,17.640625
bypass,egna,entropy,1.0,1.0,10,2,20,3,45,65.0,47.6,35.0,,0,50,17.6875
bypass,egna,entropy,1.0,1.0,10,2,20,4,46,65.0,51.3,35.0,,0,50,17.3125
bypass,egna,entropy,1.0,2.0,10,2,20,0,42,75.0,59.6,55.00000000000001,,0,50,17.734375
bypass,egna,entropy,1.0,2.0,10,2,20,1,43,75.0,61.5,40.0,,0,50,17.0625
bypass,egna,entropy,1.0,2.0,10,2,20,2,44,95.0,83.8,65.0,,0,50,17.859375
bypass,egna,entropy,1.0,2.0,10,2,20,3,45,70.0,52.3,45.0,,0,50,17.671875
bypass,egna,entropy,1.0,2.0,10,2,20,4,46,75.0,56.4,35.0,,0,50,18.078125
bypass,egna,entropy,1.0,4.0,10,2,20,0,42,85.0,72.4,65.0,,0,50,17.25
bypass,egna,entropy,1.0,4.0,10,2,20,1,43,75.0,59.8,45.0,,0,50,17.609375
bypass,egna,entropy,1.0,4.0,10,2,20,2,44,85.0,62.5,45.0,,0,50,18.0
bypass,egna,entropy,1.0,4.0,10,2,20,3,45,75.0,75.0,75.0,,0,50,18.9375
bypass,egna,entropy,1.0,4.0,10,2,20,4,46,85.0,76.6,65.0,,0,50,17.8125
bypass,egna,entropy,2.0,0.25,10,2,20,0,42,80.0,71.6,55.00000000000001,,0,50,17.421875
bypass,egna,entropy,2.0,0.25,10,2,20,1,43,95.0,84.2,80.0,,0,50,18.359375
bypass,egna,entropy,2.0,0.25,10,2,20,2,44,65.0,57.2,45.0,,0,50,18.390625
bypass,egna,entropy,2.0,0.25,10,2,20,3,45,85.0,70.0,60.0,,0,50,18.00000000000091
bypass,egna,entropy,2.0,0.25,10,2,20,4,46,75.0,61.0,45.0,,0,50,17.765625
bypass,egna,entropy,2.0,0.5,10,2,20,0,42,85.0,83.5,80.0,,0,50,19.015625
bypass,egna,entropy,2.0,0.5,10,2,20,1,43,85.0,70.6,35.0,,0,50,18.4375
bypass,egna,entropy,2.0,0.5,10,2,20,2,44,85.0,76.3,65.0,,0,50,18.28125
bypass,egna,entropy,2.0,0.5,10,2,20,3,45,85.0,73.3,55.00000000000001,,0,50,18.171875
bypass,egna,entropy,2.0,0.5,10,2,20,4,46,80.0,71.9,55.00000000000001,,0,50,17.515625
bypass,egna,entropy,2.0,1.0,10,2,20,0,42,85.0,70.2,55.00000000000001,,0,50,17.46875
bypass,egna,entropy,2.0,1.0,10,2,20,1,43,45.0,45.0,45.0,,0,50,17.859375
bypass,egna,entropy,2.0,1.0,10,2,20,2,44,75.0,68.2,55.00000000000001,,0,50,17.921875
bypass,egna,entropy,2.0,1.0,10,2,20,3,45,75.0,75.0,75.0,,0,50,16.796875
bypass,egna,entropy,2.0,1.0,10,2,20,4,46,65.0,54.6,45.0,,0,50,17.078125
bypass,egna,entropy,2.0,2.0,10,2,20,0,42,95.0,79.2,55.00000000000001,,0,50,18.03125
bypass,egna,entropy,2.0,2.0,10,2,20,1,43,85.0,71.4,65.0,,0,50,17.546875
bypass,egna,entropy,2.0,2.0,10,2,20,2,44,75.0,57.2,45.0,,0,50,18.34375
bypass,egna,entropy,2.0,2.0,10,2,20,3,45,55.00000000000001,49.7,45.0,,0,50,17.890625
bypass,egna,entropy,2.0,2.0,10,2,20,4,46,65.0,57.6,55.00000000000001,,0,50,18.875
bypass,egna,entropy,2.0,4.0,10,2,20,0,42,85.0,70.9,55.00000000000001,,0,50,18.46875
bypass,egna,entropy,2.0,4.0,10,2,20,1,43,50.0,32.6,25.0,,0,50,17.78125
bypass,egna,entropy,2.0,4.0,10,2,20,2,44,50.0,45.1,45.0,,0,50,17.609375
bypass,egna,entropy,2.0,4.0,10,2,20,3,45,85.0,70.8,55.00000000000001,,0,50,16.96875
bypass,egna,entropy,2.0,4.0,10,2,20,4,46,65.0,64.4,55.00000000000001,,0,50,17.421875
bypass,egna,entropy,4.0,0.25,10,2,20,0,42,75.0,52.8,35.0,,0,50,18.140625
bypass,egna,entropy,4.0,0.25,10,2,20,1,43,65.0,49.8,35.0,,0,50,17.53125
bypass,egna,entropy,4.0,0.25,10,2,20,2,44,75.0,61.5,55.00000000000001,,0,50,17.75
