net,trigger,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,80,10,False,95.52238805970148,64,87.49253731343283,0.0,13.25
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,81,10,False,92.53731343283582,62,86.98507462686567,0.0,13.421875
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,82,10,False,92.53731343283582,62,86.89552238805969,0.0,13.21875
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,83,10,False,94.02985074626866,63,85.70149253731344,0.0,13.546875
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,84,10,False,94.02985074626866,63,86.8955223880597,0.0,13.15625
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,85,10,True,95.52238805970148,64,87.16417910447761,0.0,13.53125
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,86,11,False,95.52238805970148,64,87.19402985074626,0.0,13.125
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,87,11,False,97.01492537313433,65,86.74626865671642,0.0,13.375
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,88,11,False,97.01492537313433,65,87.88059701492537,0.0,13.140625
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,89,11,False,95.52238805970148,64,87.67164179104475,0.0,13.359375000001819
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,90,11,False,95.52238805970148,64,87.28358208955224,0.0,13.734375
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,91,11,False,98.50746268656717,66,87.58208955223877,0.0,13.25
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,92,11,False,95.52238805970148,64,88.41791044776119,0.0,13.109375
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,93,11,False,95.52238805970148,64,88.23880597014924,0.0,13.15625
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,94,11,False,97.01492537313433,65,88.41791044776119,0.0,13.21875
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,95,11,False,98.50746268656717,66,87.97014925373132,0.0,13.171875
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,96,11,True,98.50746268656717,66,89.28358208955223,0.0,13.125
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,97,12,False,97.01492537313433,65,90.02985074626864,0.0,13.125
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,98,12,False,97.01492537313433,65,90.41791044776119,0.0,13.375
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,99,12,False,98.50746268656717,66,91.43283582089552,0.0,13.28125
nhlv1,stagnation,emna,0,regret,42,50,utility_only,67,100,12,False,98.50746268656717,66,92.05970149253731,0.0,13.375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,1,1,False,80.59701492537313,54,43.7313432835821,0.0,13.296875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,2,1,False,82.08955223880598,55,54.50746268656716,0.0,13.390625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,3,1,False,79.1044776119403,53,59.25373134328358,0.0,13.4375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,4,1,False,80.59701492537313,54,52.6865671641791,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,5,1,False,82.08955223880598,55,59.13432835820897,0.0,13.140625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,6,1,False,85.07462686567165,57,54.92537313432835,0.0,13.0625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,7,1,False,82.08955223880598,55,56.62686567164179,0.0,13.1875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,8,1,False,83.5820895522388,56,60.328358208955216,0.0,13.421875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,9,1,False,82.08955223880598,55,54.26865671641791,0.0,13.484375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,10,1,False,88.05970149253731,59,59.73134328358209,0.0,13.125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,11,1,False,88.05970149253731,59,64.74626865671642,0.0,13.453125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,12,1,False,95.52238805970148,64,68.38805970149255,0.0,13.203125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,13,1,False,95.52238805970148,64,72.44776119402985,0.0,13.21875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,14,1,False,92.53731343283582,62,73.46268656716418,0.0,13.5
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,15,1,False,94.02985074626866,63,73.28358208955224,0.0,13.734375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,16,1,False,95.52238805970148,64,71.07462686567165,0.0,13.328125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,17,1,False,97.01492537313433,65,72.8955223880597,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,18,1,False,97.01492537313433,65,78.41791044776119,0.0,12.984375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,19,1,False,97.01492537313433,65,77.76119402985074,0.0,13.4375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,20,1,False,92.53731343283582,62,72.4776119402985,0.0,13.234375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,21,1,False,98.50746268656717,66,76.71641791044776,0.0,13.1875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,22,1,False,97.01492537313433,65,74.4179104477612,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,23,1,False,97.01492537313433,65,79.46268656716418,0.0,13.1875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,24,1,False,92.53731343283582,62,76.1492537313433,0.0,13.359375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,25,1,False,91.04477611940298,61,77.88059701492539,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,26,1,True,94.02985074626866,63,76.71641791044776,0.0,13.171875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,27,2,False,91.04477611940298,61,75.19402985074628,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,28,2,False,94.02985074626866,63,79.25373134328358,0.0,13.171875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,29,2,False,94.02985074626866,63,82.0,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,30,2,False,97.01492537313433,65,84.1492537313433,0.0,13.53125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,31,2,False,95.52238805970148,64,82.53731343283582,0.0,13.296875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,32,2,False,91.04477611940298,61,80.92537313432835,0.0,13.203125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,33,2,False,97.01492537313433,65,82.4776119402985,0.0,13.453125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,34,2,False,97.01492537313433,65,84.17910447761193,0.0,13.515625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,35,2,True,95.52238805970148,64,84.08955223880598,0.0,13.40625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,36,3,False,97.01492537313433,65,85.34328358208955,0.0,13.453125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,37,3,False,100.0,67,84.08955223880598,2.0,13.234375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,38,3,False,97.01492537313433,65,84.35820895522387,0.0,13.421875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,39,3,False,95.52238805970148,64,85.28358208955223,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,40,3,False,97.01492537313433,65,85.61194029850745,0.0,13.0
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,41,3,False,97.01492537313433,65,86.02985074626864,0.0,13.296875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,42,3,True,97.01492537313433,65,83.73134328358206,0.0,13.078125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,43,4,False,97.01492537313433,65,84.41791044776119,0.0,13.078125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,44,4,False,97.01492537313433,65,86.8955223880597,0.0,13.09375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,45,4,False,98.50746268656717,66,89.70149253731344,0.0,13.28125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,46,4,False,97.01492537313433,65,90.71641791044776,0.0,13.40625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,47,4,False,98.50746268656717,66,90.92537313432835,0.0,13.359375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,48,4,False,98.50746268656717,66,91.79104477611942,0.0,13.375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,49,4,False,98.50746268656717,66,92.2686567164179,0.0,13.3125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,50,4,True,97.01492537313433,65,90.6268656716418,0.0,13.53125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,51,5,False,95.52238805970148,64,90.2686567164179,0.0,13.359375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,52,5,False,95.52238805970148,64,89.07462686567163,0.0,13.234375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,53,5,False,95.52238805970148,64,88.74626865671642,0.0,13.078125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,54,5,False,98.50746268656717,66,89.16417910447761,0.0,13.28125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,55,5,False,95.52238805970148,64,86.86567164179104,0.0,13.78125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,56,5,False,98.50746268656717,66,88.65671641791045,0.0,13.578125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,57,5,False,95.52238805970148,64,88.29850746268656,0.0,13.3125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,58,5,False,98.50746268656717,66,88.71641791044775,0.0,13.171875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,59,5,True,98.50746268656717,66,89.10447761194031,0.0,13.359375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,60,6,False,95.52238805970148,64,88.89552238805967,0.0,13.46875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,61,6,False,95.52238805970148,64,89.49253731343282,0.0,13.34375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,62,6,False,97.01492537313433,65,91.22388059701493,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,63,6,False,98.50746268656717,66,91.67164179104476,0.0,13.328125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,64,6,False,97.01492537313433,65,92.02985074626864,0.0,13.09375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,65,6,False,98.50746268656717,66,91.34328358208954,0.0,13.078125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,66,6,False,97.01492537313433,65,92.20895522388061,0.0,13.09375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,67,6,False,98.50746268656717,66,92.86567164179105,0.0,13.484375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,68,6,True,98.50746268656717,66,92.89552238805969,0.0,13.328125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,69,7,False,97.01492537313433,65,93.70149253731344,0.0,13.421875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,70,7,False,98.50746268656717,66,95.10447761194031,0.0,13.28125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,71,7,False,100.0,67,95.07462686567163,2.0,13.34375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,72,7,False,98.50746268656717,66,96.32835820895524,0.0,13.40625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,73,7,False,98.50746268656717,66,95.82089552238806,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,74,7,False,98.50746268656717,66,95.70149253731343,0.0,13.140625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,75,7,False,98.50746268656717,66,95.88059701492537,0.0,13.234375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,76,7,True,100.0,67,95.91044776119402,2.0,13.578125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,77,8,False,98.50746268656717,66,95.76119402985074,0.0,13.203125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,78,8,False,98.50746268656717,66,95.64179104477611,0.0,13.046875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,79,8,False,100.0,67,95.97014925373134,2.0,13.546875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,80,8,False,98.50746268656717,66,96.53731343283582,0.0,13.15625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,81,8,False,98.50746268656717,66,96.02985074626866,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,82,8,False,98.50746268656717,66,95.34328358208955,0.0,13.375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,83,8,False,98.50746268656717,66,95.52238805970148,0.0,13.234375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,84,8,True,100.0,67,95.55223880597013,2.0,13.359375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,85,9,False,98.50746268656717,66,95.25373134328356,0.0,13.4375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,86,9,False,98.50746268656717,66,95.04477611940298,0.0,13.46875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,87,9,False,100.0,67,95.43283582089552,2.0,13.34375
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,88,9,False,98.50746268656717,66,94.56716417910445,0.0,13.3125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,89,9,False,98.50746268656717,66,95.34328358208954,0.0,13.203125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,90,9,False,98.50746268656717,66,95.01492537313432,0.0,13.03125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,91,9,False,98.50746268656717,66,94.8955223880597,0.0,13.25
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,92,9,True,98.50746268656717,66,93.85074626865674,0.0,13.515625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,93,10,False,98.50746268656717,66,93.88059701492537,0.0,13.265625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,94,10,False,98.50746268656717,66,93.64179104477611,0.0,13.421875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,95,10,False,98.50746268656717,66,94.35820895522387,0.0,13.3125
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,96,10,False,98.50746268656717,66,94.7462686567164,0.0,13.296875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,97,10,False,98.50746268656717,66,94.59701492537313,0.0,13.140625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,98,10,True,98.50746268656717,66,94.35820895522387,0.0,13.390625
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,99,11,False,98.50746268656717,66,93.82089552238806,0.0,12.875
nhlv1,stagnation,emna,1,regret,43,50,utility_only,67,100,11,False,97.01492537313433,65,93.19402985074626,0.0,13.46875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,1,1,False,79.1044776119403,53,41.044776119402975,0.0,13.359375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,2,1,False,83.5820895522388,56,43.40298507462687,0.0,13.265625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,3,1,False,83.5820895522388,56,47.61194029850747,0.0,13.09375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,4,1,False,85.07462686567165,57,43.01492537313433,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,5,1,False,85.07462686567165,57,35.701492537313435,0.0,13.203125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,6,1,False,79.1044776119403,53,34.656716417910445,0.0,13.34375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,7,1,False,85.07462686567165,57,40.95522388059701,0.0,13.234375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,8,1,False,83.5820895522388,56,46.925373134328346,0.0,13.140625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,9,1,False,88.05970149253731,59,48.53731343283582,0.0,13.0
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,10,1,False,89.55223880597015,60,51.731343283582085,0.0,12.859375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,11,1,False,89.55223880597015,60,53.67164179104477,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,12,1,False,95.52238805970148,64,49.55223880597015,0.0,13.40625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,13,1,False,95.52238805970148,64,46.77611940298507,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,14,1,False,91.04477611940298,61,44.83582089552238,0.0,13.28125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,15,1,False,91.04477611940298,61,48.0,0.0,13.125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,16,1,False,92.53731343283582,62,49.76119402985074,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,17,1,True,88.05970149253731,59,54.47761194029851,0.0,13.234375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,18,2,False,95.52238805970148,64,50.74626865671642,0.0,13.1875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,19,2,False,91.04477611940298,61,63.25373134328359,0.0,13.21875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,20,2,False,97.01492537313433,65,63.791044776119406,0.0,13.296875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,21,2,False,95.52238805970148,64,62.29850746268656,0.0,13.140625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,22,2,False,92.53731343283582,62,63.701492537313435,0.0,13.40625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,23,2,False,91.04477611940298,61,68.68656716417911,0.0,13.53125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,24,2,False,97.01492537313433,65,73.13432835820895,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,25,2,True,95.52238805970148,64,76.98507462686568,0.0,13.3125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,26,3,False,91.04477611940298,61,74.02985074626866,0.0,13.03125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,27,3,False,88.05970149253731,59,73.73134328358209,0.0,13.21875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,28,3,False,88.05970149253731,59,71.28358208955223,0.0,13.25
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,29,3,False,91.04477611940298,61,73.94029850746269,0.0,13.359375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,30,3,False,94.02985074626866,63,76.4776119402985,0.0,13.171875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,31,3,False,91.04477611940298,61,78.08955223880598,0.0,13.265625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,32,3,False,89.55223880597015,60,77.01492537313433,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,33,3,False,91.04477611940298,61,76.59701492537313,0.0,13.265625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,34,3,False,98.50746268656717,66,79.34328358208955,0.0,12.984375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,35,3,False,97.01492537313433,65,77.82089552238806,0.0,12.734375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,36,3,False,88.05970149253731,59,78.98507462686568,0.0,13.484375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,37,3,False,89.55223880597015,60,77.64179104477611,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,38,3,False,86.56716417910447,58,80.44776119402985,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,39,3,True,91.04477611940298,61,80.02985074626866,0.0,13.234375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,40,4,False,85.07462686567165,57,76.98507462686567,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,41,4,False,89.55223880597015,60,78.05970149253731,0.0,13.1875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,42,4,False,89.55223880597015,60,77.40298507462687,0.0,13.578125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,43,4,False,89.55223880597015,60,77.25373134328359,0.0,13.109375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,44,4,False,88.05970149253731,59,78.98507462686567,0.0,13.28125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,45,4,False,89.55223880597015,60,77.3731343283582,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,46,4,True,89.55223880597015,60,79.46268656716418,0.0,13.421875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,47,5,False,91.04477611940298,61,78.08955223880598,0.0,13.515625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,48,5,False,91.04477611940298,61,80.35820895522387,0.0,13.25
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,49,5,False,95.52238805970148,64,79.91044776119404,0.0,13.46875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,50,5,False,91.04477611940298,61,79.25373134328358,0.0,13.249999999996362
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,51,5,False,91.04477611940298,61,79.22388059701493,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,52,5,False,91.04477611940298,61,79.99999999999999,0.0,13.0625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,53,5,False,94.02985074626866,63,79.13432835820896,0.0,13.421875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,54,5,True,91.04477611940298,61,80.08955223880596,0.0,13.234375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,55,6,False,89.55223880597015,60,79.91044776119402,0.0,13.59375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,56,6,False,88.05970149253731,59,81.28358208955223,0.0,13.8125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,57,6,False,92.53731343283582,62,80.68656716417911,0.0,13.40625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,58,6,False,91.04477611940298,61,80.2089552238806,0.0,13.15625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,59,6,False,95.52238805970148,64,80.98507462686567,0.0,13.765625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,60,6,False,95.52238805970148,64,81.61194029850748,0.0,13.546875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,61,6,False,92.53731343283582,62,80.50746268656717,0.0,13.40625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,62,6,False,92.53731343283582,62,81.49253731343283,0.0,13.53125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,63,6,False,94.02985074626866,63,83.70149253731343,0.0,13.390625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,64,6,False,97.01492537313433,65,83.76119402985074,0.0,13.578125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,65,6,False,94.02985074626866,63,83.55223880597015,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,66,6,False,94.02985074626866,63,84.20895522388061,0.0,13.484375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,67,6,False,95.52238805970148,64,83.49253731343283,0.0,13.3125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,68,6,False,97.01492537313433,65,81.79104477611939,0.0,12.890625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,69,6,True,92.53731343283582,62,81.94029850746269,0.0,13.5
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,70,7,False,94.02985074626866,63,82.44776119402985,0.0,13.265625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,71,7,False,92.53731343283582,62,78.98507462686568,0.0,13.125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,72,7,False,92.53731343283582,62,81.16417910447761,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,73,7,False,94.02985074626866,63,83.5223880597015,0.0,13.296875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,74,7,False,92.53731343283582,62,83.1044776119403,0.0,13.296875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,75,7,True,91.04477611940298,61,81.52238805970148,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,76,8,False,94.02985074626866,63,82.4776119402985,0.0,13.390625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,77,8,False,92.53731343283582,62,78.92537313432837,0.0,13.203125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,78,8,False,92.53731343283582,62,80.77611940298507,0.0,13.296875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,79,8,False,88.05970149253731,59,78.35820895522389,0.0,13.421875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,80,8,False,89.55223880597015,60,80.14925373134326,0.0,13.5625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,81,8,False,95.52238805970148,64,79.67164179104478,0.0,13.03125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,82,8,False,91.04477611940298,61,78.95522388059702,0.0,13.375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,83,8,False,86.56716417910447,58,74.50746268656717,0.0,13.515625000003638
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,84,8,False,88.05970149253731,59,78.83582089552239,0.0,13.46875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,85,8,False,89.55223880597015,60,77.22388059701493,0.0,13.421875
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,86,8,True,88.05970149253731,59,79.25373134328358,0.0,13.34375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,87,9,False,85.07462686567165,57,78.08955223880598,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,88,9,False,85.07462686567165,57,77.31343283582089,0.0,13.375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,89,9,False,89.55223880597015,60,78.32835820895522,0.0,13.5625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,90,9,False,89.55223880597015,60,78.98507462686567,0.0,13.078125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,91,9,False,88.05970149253731,59,77.34328358208955,0.0,13.515625
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,92,9,False,88.05970149253731,59,78.0,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,93,9,False,86.56716417910447,58,78.6268656716418,0.0,13.53125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,94,9,True,89.55223880597015,60,79.3731343283582,0.0,13.34375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,95,10,False,91.04477611940298,61,79.94029850746269,0.0,13.484375
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,96,10,False,92.53731343283582,62,80.86567164179104,0.0,13.328125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,97,10,False,91.04477611940298,61,79.46268656716417,0.0,13.25
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,98,10,False,91.04477611940298,61,79.28358208955224,0.0,13.25
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,99,10,False,89.55223880597015,60,80.35820895522387,0.0,13.453125
nhlv1,stagnation,emna,2,regret,44,50,utility_only,67,100,10,False,89.55223880597015,60,81.40298507462687,0.0,13.640625
