network,optimizer,pct,stop_mode,rep,seed,generation,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,pop_size,pct_satisfiers,best_fitness
bypass,emna,30,top70,7,49,33,95.0,72.0,30.0,75.58823529411765,34,50,68.0,0.0
bypass,emna,30,top70,7,49,34,95.0,71.0,20.0,77.5,34,50,68.0,0.0
bypass,emna,30,top70,7,49,35,95.0,73.3,45.0,76.71428571428571,35,50,70.0,0.0
bypass,emna,30,top70,7,49,36,85.0,71.7,25.0,77.5925925925926,27,50,54.0,0.0
bypass,emna,30,top70,7,49,37,85.0,72.5,50.0,75.14285714285714,35,50,70.0,0.0
bypass,emna,30,top70,7,49,38,85.0,71.4,45.0,73.07692307692308,39,50,78.0,0.0
bypass,emna,30,top70,7,49,39,85.0,71.5,45.0,72.5,44,50,88.0,0.0
bypass,emna,30,top70,7,49,40,95.0,70.1,5.0,74.0,40,50,80.0,0.0
bypass,emna,30,top70,7,49,41,100.0,73.2,45.0,74.88095238095238,42,50,84.0,0.0
bypass,emna,30,top70,7,49,42,90.0,72.6,45.0,73.29787234042553,47,50,94.0,0.0
bypass,emna,30,top70,7,49,43,95.0,75.5,45.0,77.04545454545455,44,50,88.0,0.0
bypass,emna,30,top70,7,49,44,95.0,76.2,55.00000000000001,77.12765957446808,47,50,94.0,0.0
bypass,emna,30,top70,7,49,45,95.0,77.7,65.0,77.95918367346938,49,50,98.0,0.0
bypass,emna,30,top70,7,49,46,95.0,78.4,65.0,78.46938775510205,49,50,98.0,0.0
bypass,emna,30,top70,7,49,47,95.0,76.9,55.00000000000001,77.34693877551021,49,50,98.0,0.0
bypass,emna,30,top70,7,49,48,90.0,77.0,65.0,77.24489795918367,49,50,98.0,0.0
bypass,emna,30,top70,7,49,49,90.0,75.3,55.00000000000001,75.3,50,50,100.0,0.0
bypass,emna,30,top70,7,49,50,90.0,74.6,50.0,76.04651162790698,43,50,86.0,0.0
bypass,emna,30,top70,8,50,1,85.0,51.4,25.0,,0,50,0.0,1.0
bypass,emna,30,top70,8,50,2,75.0,49.1,20.0,75.0,1,50,2.0,0.0
bypass,emna,30,top70,8,50,3,80.0,51.2,15.0,72.5,4,50,8.0,0.0
bypass,emna,30,top70,8,50,4,85.0,52.3,15.0,65.0,2,50,4.0,0.0
bypass,emna,30,top70,8,50,5,85.0,56.3,15.0,85.0,1,50,2.0,0.0
bypass,emna,30,top70,8,50,6,75.0,47.4,10.0,65.0,2,50,4.0,0.0
bypass,emna,30,top70,8,50,7,75.0,49.3,25.0,50.0,1,50,2.0,0.0
bypass,emna,30,top70,8,50,8,85.0,50.8,15.0,,0,50,0.0,1.0
bypass,emna,30,top70,8,50,9,85.0,54.9,5.0,65.0,1,50,2.0,0.0
bypass,emna,30,top70,8,50,10,95.0,54.4,25.0,65.0,2,50,4.0,0.0
bypass,emna,30,top70,8,50,11,75.0,52.8,25.0,70.0,6,50,12.0,0.0
bypass,emna,30,top70,8,50,12,95.0,56.7,20.0,63.888888888888886,9,50,18.0,0.0
bypass,emna,30,top70,8,50,13,85.0,55.2,20.0,80.0,4,50,8.0,0.0
bypass,emna,30,top70,8,50,14,95.0,61.0,25.0,69.375,8,50,16.0,0.0
bypass,emna,30,top70,8,50,15,85.0,59.7,35.0,68.88888888888889,9,50,18.0,0.0
bypass,emna,30,top70,8,50,16,85.0,63.0,35.0,69.70588235294117,17,50,34.0,0.0
bypass,emna,30,top70,8,50,17,95.0,62.2,35.0,70.0,18,50,36.0,0.0
bypass,emna,30,top70,8,50,18,85.0,63.9,45.0,66.84210526315789,19,50,38.0,0.0
bypass,emna,30,top70,8,50,19,85.0,64.4,45.0,69.21052631578948,19,50,38.0,0.0
bypass,emna,30,top70,8,50,20,85.0,64.6,25.0,71.04166666666667,24,50,48.0,0.0
bypass,emna,30,top70,8,50,21,95.0,68.3,35.0,71.71875,32,50,64.0,0.0
bypass,emna,30,top70,8,50,22,85.0,67.7,45.0,72.6923076923077,26,50,52.0,0.0
bypass,emna,30,top70,8,50,23,85.0,67.6,35.0,70.8974358974359,39,50,78.0,0.0
bypass,emna,30,top70,8,50,24,95.0,72.2,55.00000000000001,73.29268292682927,41,50,82.0,0.0
bypass,emna,30,top70,8,50,25,85.0,70.6,55.00000000000001,71.51162790697674,43,50,86.0,0.0
bypass,emna,30,top70,8,50,26,85.0,71.0,45.0,72.85714285714286,42,50,84.0,0.0
bypass,emna,30,top70,8,50,27,85.0,70.5,55.00000000000001,71.19047619047619,42,50,84.0,0.0
bypass,emna,30,top70,8,50,28,85.0,69.2,55.00000000000001,69.65116279069767,43,50,86.0,0.0
bypass,emna,30,top70,8,50,29,85.0,69.5,45.0,70.56818181818181,44,50,88.0,0.0
bypass,emna,30,top70,8,50,30,75.0,70.0,55.00000000000001,70.10204081632654,49,50,98.0,0.0
bypass,emna,30,top70,8,50,31,75.0,70.0,45.0,70.74468085106383,47,50,94.0,0.0
bypass,emna,30,top70,8,50,32,75.0,67.8,35.0,68.18181818181819,44,50,88.0,0.0
bypass,emna,30,top70,8,50,33,85.0,66.2,35.0,67.61904761904762,42,50,84.0,0.0
bypass,emna,30,top70,8,50,34,85.0,66.4,45.0,66.25,48,50,96.0,0.0
bypass,emna,30,top70,8,50,35,85.0,65.8,45.0,65.61224489795919,49,50,98.0,0.0
bypass,emna,30,top70,8,50,36,85.0,64.2,45.0,64.375,48,50,96.0,0.0
bypass,emna,30,top70,8,50,37,85.0,61.8,35.0,62.3469387755102,49,50,98.0,0.0
bypass,emna,30,top70,8,50,38,75.0,60.6,45.0,60.6,50,50,100.0,0.0
bypass,emna,30,top70,8,50,39,75.0,62.8,45.0,62.8,50,50,100.0,0.0
bypass,emna,30,top70,8,50,40,75.0,61.2,45.0,61.2,50,50,100.0,0.0
bypass,emna,30,top70,8,50,41,85.0,62.2,45.0,62.29166666666666,48,50,96.0,0.0
bypass,emna,30,top70,8,50,42,75.0,61.0,45.0,61.0,50,50,100.0,0.0
bypass,emna,30,top70,8,50,43,75.0,60.8,45.0,60.8,50,50,100.0,0.0
bypass,emna,30,top70,8,50,44,75.0,61.8,45.0,62.29166666666666,48,50,96.0,0.0
bypass,emna,30,top70,8,50,45,85.0,61.5,45.0,61.93181818181818,44,50,88.0,0.0
bypass,emna,30,top70,8,50,46,75.0,64.4,45.0,64.36170212765957,47,50,94.0,0.0
bypass,emna,30,top70,8,50,47,75.0,63.8,55.00000000000001,63.93617021276596,47,50,94.0,0.0
bypass,emna,30,top70,8,50,48,75.0,63.8,45.0,63.8,50,50,100.0,0.0
bypass,emna,30,top70,8,50,49,75.0,64.2,55.00000000000001,64.18367346938776,49,50,98.0,0.0
bypass,emna,30,top70,8,50,50,75.0,63.6,55.00000000000001,63.333333333333336,48,50,96.0,0.0
bypass,emna,30,top70,9,51,1,85.0,50.1,15.0,55.00000000000001,1,50,2.0,0.0
bypass,emna,30,top70,9,51,2,85.0,50.8,25.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,3,75.0,49.4,15.0,70.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,4,75.0,48.3,20.0,60.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,5,80.0,59.4,25.0,70.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,6,95.0,58.8,15.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,7,80.0,59.6,25.0,80.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,8,85.0,54.1,25.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,9,85.0,58.1,25.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,10,85.0,62.2,30.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,11,90.0,61.5,25.0,90.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,12,95.0,59.1,30.0,95.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,13,95.0,64.3,25.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,14,95.0,63.0,35.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,15,85.0,65.0,15.0,80.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,16,90.0,68.8,45.0,65.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,17,95.0,66.1,45.0,70.0,2,50,4.0,0.0
bypass,emna,30,top70,9,51,18,85.0,66.4,25.0,80.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,19,85.0,63.2,35.0,80.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,20,85.0,63.5,40.0,65.0,3,50,6.0,0.0
bypass,emna,30,top70,9,51,21,85.0,65.7,45.0,71.66666666666667,3,50,6.0,0.0
bypass,emna,30,top70,9,51,22,95.0,63.1,25.0,60.0,3,50,6.0,0.0
bypass,emna,30,top70,9,51,23,95.0,62.9,35.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,24,95.0,65.7,35.0,45.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,25,95.0,62.5,15.0,60.0,3,50,6.0,0.0
bypass,emna,30,top70,9,51,26,85.0,64.8,35.0,50.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,27,95.0,67.0,45.0,90.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,28,90.0,63.4,40.0,70.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,29,85.0,61.5,35.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,30,85.0,62.7,35.0,50.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,31,85.0,62.1,35.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,32,85.0,63.0,35.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,33,90.0,64.1,45.0,70.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,34,95.0,62.4,40.0,40.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,35,95.0,67.9,45.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,36,95.0,67.2,45.0,70.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,37,85.0,64.5,45.0,60.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,38,85.0,67.6,45.0,73.33333333333333,3,50,6.0,0.0
bypass,emna,30,top70,9,51,39,85.0,67.5,45.0,75.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,40,85.0,69.0,45.0,72.5,2,50,4.0,0.0
bypass,emna,30,top70,9,51,41,90.0,70.6,45.0,90.0,1,50,2.0,0.0
bypass,emna,30,top70,9,51,42,95.0,76.0,45.0,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,43,90.0,74.4,55.00000000000001,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,44,95.0,74.3,55.00000000000001,,0,50,0.0,1.0
bypass,emna,30,top70,9,51,45,95.0,72.8,55.00000000000001,82.5,4,50,8.0,0.0
bypass,emna,30,top70,9,51,46,90.0,72.7,45.0,81.0,5,50,10.0,0.0
bypass,emna,30,top70,9,51,47,95.0,75.8,45.0,76.66666666666667,3,50,6.0,0.0
bypass,emna,30,top70,9,51,48,95.0,75.5,50.0,74.0,5,50,10.0,0.0
bypass,emna,30,top70,9,51,49,95.0,72.3,45.0,85.0,4,50,8.0,0.0
bypass,emna,30,top70,9,51,50,95.0,69.2,30.0,70.0,4,50,8.0,0.0
bypass,emna,30,top70,9,51,51,100.0,71.9,45.0,81.66666666666667,3,50,6.0,0.0
bypass,emna,30,top70,9,51,52,95.0,72.6,45.0,80.0,2,50,4.0,0.0
bypass,emna,30,top70,9,51,53,90.0,72.2,50.0,78.33333333333333,3,50,6.0,0.0
bypass,emna,30,top70,9,51,54,95.0,69.8,40.0,77.14285714285714,7,50,14.0,0.0
bypass,emna,30,top70,9,51,55,90.0,69.5,45.0,75.71428571428571,7,50,14.0,0.0
bypass,emna,30,top70,9,51,56,95.0,73.5,35.0,81.25,4,50,8.0,0.0
bypass,emna,30,top70,9,51,57,95.0,72.9,45.0,75.0,5,50,10.0,0.0
bypass,emna,30,top70,9,51,58,95.0,72.7,45.0,88.33333333333333,3,50,6.0,0.0
bypass,emna,30,top70,9,51,59,95.0,70.6,45.0,83.33333333333333,6,50,12.0,0.0
bypass,emna,30,top70,9,51,60,100.0,69.0,35.0,77.0,5,50,10.0,0.0
bypass,emna,30,top70,9,51,61,95.0,68.2,35.0,72.5,2,50,4.0,0.0
bypass,emna,30,top70,9,51,62,95.0,68.1,35.0,70.0,5,50,10.0,0.0
bypass,emna,30,top70,9,51,63,95.0,74.0,35.0,75.0,6,50,12.0,0.0
bypass,emna,30,top70,9,51,64,95.0,73.6,25.0,81.66666666666667,6,50,12.0,0.0
bypass,emna,30,top70,9,51,65,95.0,72.6,25.0,82.5,4,50,8.0,0.0
bypass,emna,30,top70,9,51,66,100.0,71.2,40.0,88.33333333333333,3,50,6.0,0.0
bypass,emna,30,top70,9,51,67,95.0,68.6,45.0,80.0,3,50,6.0,0.0
bypass,emna,30,top70,9,51,68,90.0,68.8,35.0,75.55555555555556,9,50,18.0,0.0
bypass,emna,30,top70,9,51,69,95.0,71.9,45.0,67.14285714285714,7,50,14.0,0.0
bypass,emna,30,top70,9,51,70,100.0,71.4,35.0,77.3076923076923,13,50,26.0,0.0
bypass,emna,30,top70,9,51,71,95.0,70.8,35.0,76.0,10,50,20.0,0.0
bypass,emna,30,top70,9,51,72,95.0,74.9,50.0,77.0,15,50,30.0,0.0
bypass,emna,30,top70,9,51,73,95.0,67.5,35.0,71.42857142857143,14,50,28.0,0.0
bypass,emna,30,top70,9,51,74,95.0,68.8,35.0,71.875,16,50,32.0,0.0
bypass,emna,30,top70,9,51,75,90.0,70.8,40.0,71.81818181818181,22,50,44.0,0.0
bypass,emna,30,top70,9,51,76,100.0,71.9,40.0,76.81818181818181,22,50,44.0,0.0
bypass,emna,30,top70,9,51,77,95.0,71.2,40.0,72.95454545454545,22,50,44.0,0.0
bypass,emna,30,top70,9,51,78,100.0,71.9,40.0,73.88888888888889,36,50,72.0,0.0
bypass,emna,30,top90,0,42,1,85.0,50.7,20.0,,0,50,0.0,1.0
bypass,emna,30,top90,0,42,2,75.0,50.5,15.0,75.0,1,50,2.0,0.0
bypass,emna,30,top90,0,42,3,85.0,53.1,25.0,66.25,4,50,8.0,0.0
bypass,emna,30,top90,0,42,4,85.0,52.6,20.0,75.0,6,50,12.0,0.0
bypass,emna,30,top90,0,42,5,90.0,62.6,30.0,76.5,10,50,20.0,0.0
bypass,emna,30,top90,0,42,6,90.0,63.6,35.0,76.15384615384616,13,50,26.0,0.0
bypass,emna,30,top90,0,42,7,95.0,63.9,45.0,71.66666666666667,18,50,36.0,0.0
bypass,emna,30,top90,0,42,8,85.0,66.9,35.0,72.5,28,50,56.0,0.0
bypass,emna,30,top90,0,42,9,85.0,70.0,45.0,73.97058823529412,34,50,68.0,0.0
bypass,emna,30,top90,0,42,10,90.0,72.2,50.0,74.625,40,50,80.0,0.0
bypass,emna,30,top90,0,42,11,85.0,71.8,55.00000000000001,73.15789473684211,38,50,76.0,0.0
bypass,emna,30,top90,0,42,12,85.0,71.3,60.0,72.8048780487805,41,50,82.0,0.0
bypass,emna,30,top90,0,42,13,85.0,72.5,45.0,73.19148936170212,47,50,94.0,0.0
bypass,emna,30,top90,0,42,14,85.0,74.3,60.0,74.375,48,50,96.0,0.0
bypass,emna,30,top90,0,42,15,85.0,72.1,55.00000000000001,72.1875,48,50,96.0,0.0
bypass,emna,30,top90,0,42,16,85.0,69.9,50.0,70.41666666666667,48,50,96.0,0.0
bypass,emna,30,top90,0,42,17,85.0,70.1,55.00000000000001,70.32608695652173,46,50,92.0,0.0
bypass,emna,30,top90,0,42,18,85.0,69.8,55.00000000000001,69.89795918367346,49,50,98.0,0.0
bypass,emna,30,top90,0,42,19,85.0,70.3,55.00000000000001,70.72916666666667,48,50,96.0,0.0
bypass,emna,30,top90,0,42,20,85.0,68.9,45.0,69.67391304347827,46,50,92.0,0.0
bypass,emna,30,top90,0,42,21,85.0,71.3,55.00000000000001,71.42857142857143,49,50,98.0,0.0
bypass,emna,30,top90,0,42,22,85.0,71.4,55.00000000000001,71.4,50,50,100.0,0.0
bypass,emna,30,top90,0,42,23,85.0,70.1,55.00000000000001,70.1,50,50,100.0,0.0
bypass,emna,30,top90,0,42,24,85.0,72.2,55.00000000000001,72.76595744680851,47,50,94.0,0.0
bypass,emna,30,top90,0,42,25,85.0,70.3,55.00000000000001,71.08695652173913,46,50,92.0,0.0
bypass,emna,30,top90,0,42,26,85.0,69.6,45.0,70.31914893617021,47,50,94.0,0.0
bypass,emna,30,top90,0,42,27,85.0,69.6,35.0,71.3953488372093,43,50,86.0,0.0
bypass,emna,30,top90,0,42,28,85.0,72.1,55.00000000000001,72.97872340425532,47,50,94.0,0.0
bypass,emna,30,top90,0,42,29,85.0,71.6,55.00000000000001,72.08333333333333,48,50,96.0,0.0
bypass,emna,30,top90,0,42,30,85.0,69.3,55.00000000000001,69.16666666666667,48,50,96.0,0.0
bypass,emna,30,top90,0,42,31,85.0,70.3,55.00000000000001,70.72916666666667,48,50,96.0,0.0
bypass,emna,30,top90,0,42,32,85.0,67.7,45.0,68.55555555555556,45,50,90.0,0.0
bypass,emna,30,top90,0,42,33,85.0,69.3,50.0,70.22222222222223,45,50,90.0,0.0
bypass,emna,30,top90,0,42,34,85.0,69.2,55.00000000000001,69.47916666666667,48,50,96.0,0.0
bypass,emna,30,top90,0,42,35,85.0,69.8,55.00000000000001,70.88888888888889,45,50,90.0,0.0
bypass,emna,30,top90,0,42,36,85.0,69.5,50.0,70.2127659574468,47,50,94.0,0.0
bypass,emna,30,top90,0,42,37,80.0,70.7,60.0,70.7,50,50,100.0,0.0
bypass,emna,30,top90,0,42,38,80.0,69.8,60.0,69.89795918367346,49,50,98.0,0.0
bypass,emna,30,top90,0,42,39,85.0,70.7,55.00000000000001,70.7,50,50,100.0,0.0
bypass,emna,30,top90,0,42,40,85.0,70.1,55.00000000000001,70.1,50,50,100.0,0.0
bypass,emna,30,top90,0,42,41,85.0,70.9,55.00000000000001,70.81632653061224,49,50,98.0,0.0
bypass,emna,30,top90,0,42,42,85.0,70.2,55.00000000000001,70.2,50,50,100.0,0.0
bypass,emna,30,top90,0,42,43,85.0,68.8,60.0,68.8,50,50,100.0,0.0
bypass,emna,30,top90,0,42,44,85.0,70.1,65.0,70.1,50,50,100.0,0.0
bypass,emna,30,top90,0,42,45,85.0,69.0,55.00000000000001,69.0,50,50,100.0,0.0
bypass,emna,30,top90,0,42,46,85.0,70.4,60.0,70.4,50,50,100.0,0.0
bypass,emna,30,top90,0,42,47,85.0,72.1,55.00000000000001,72.1,50,50,100.0,0.0
bypass,emna,30,top90,0,42,48,85.0,71.3,55.00000000000001,71.3,50,50,100.0,0.0
bypass,emna,30,top90,0,42,49,85.0,70.0,55.00000000000001,70.74468085106383,47,50,94.0,0.0
bypass,emna,30,top90,0,42,50,85.0,72.5,55.00000000000001,72.91666666666667,48,50,96.0,0.0
bypass,emna,30,top90,1,43,1,85.0,53.9,10.0,71.66666666666667,6,50,12.0,0.0
bypass,emna,30,top90,1,43,2,90.0,52.7,30.0,82.5,2,50,4.0,0.0
bypass,emna,30,top90,1,43,3,95.0,54.0,25.0,80.0,2,50,4.0,0.0
bypass,emna,30,top90,1,43,4,85.0,56.3,25.0,75.0,5,50,10.0,0.0
bypass,emna,30,top90,1,43,5,100.0,63.9,40.0,85.55555555555556,9,50,18.0,0.0
bypass,emna,30,top90,1,43,6,95.0,67.5,25.0,80.55555555555556,9,50,18.0,0.0
bypass,emna,30,top90,1,43,7,95.0,64.3,30.0,80.71428571428571,7,50,14.0,0.0
bypass,emna,30,top90,1,43,8,95.0,67.7,35.0,75.27777777777777,18,50,36.0,0.0
bypass,emna,30,top90,1,43,9,95.0,71.3,55.00000000000001,79.28571428571429,21,50,42.0,0.0
bypass,emna,30,top90,1,43,10,95.0,71.6,45.0,79.54545454545455,22,50,44.0,0.0
bypass,emna,30,top90,1,43,11,95.0,74.7,55.00000000000001,79.82758620689656,29,50,58.0,0.0
bypass,emna,30,top90,1,43,12,95.0,76.1,45.0,80.96774193548387,31,50,62.0,0.0
bypass,emna,30,top90,1,43,13,95.0,78.3,55.00000000000001,80.39473684210526,38,50,76.0,0.0
bypass,emna,30,top90,1,43,14,95.0,76.7,50.0,79.0,40,50,80.0,0.0
bypass,emna,30,top90,1,43,15,95.0,79.7,65.0,81.66666666666667,39,50,78.0,0.0
bypass,emna,30,top90,1,43,16,95.0,79.1,60.0,81.05263157894737,38,50,76.0,0.0
bypass,emna,30,top90,1,43,17,95.0,80.0,55.00000000000001,81.97674418604652,43,50,86.0,0.0
bypass,emna,30,top90,1,43,18,95.0,80.0,55.00000000000001,82.20930232558139,43,50,86.0,0.0
bypass,emna,30,top90,1,43,19,100.0,79.0,55.00000000000001,80.11904761904762,42,50,84.0,0.0
bypass,emna,30,top90,1,43,20,95.0,78.7,55.00000000000001,79.66666666666667,45,50,90.0,0.0
bypass,emna,30,top90,1,43,21,95.0,78.6,60.0,79.22222222222223,45,50,90.0,0.0
bypass,emna,30,top90,1,43,22,95.0,81.1,65.0,81.80851063829788,47,50,94.0,0.0
bypass,emna,30,top90,1,43,23,95.0,79.6,55.00000000000001,82.57575757575758,33,50,66.0,0.0
bypass,emna,30,top90,1,43,24,95.0,78.8,55.00000000000001,83.23529411764706,34,50,68.0,0.0
bypass,emna,30,top90,1,43,25,95.0,78.5,35.0,81.1842105263158,38,50,76.0,0.0
bypass,emna,30,top90,1,43,26,95.0,72.6,50.0,76.34615384615384,26,50,52.0,0.0
bypass,emna,30,top90,1,43,27,100.0,73.9,45.0,79.33333333333333,30,50,60.0,0.0
bypass,emna,30,top90,1,43,28,95.0,75.6,50.0,80.9090909090909,33,50,66.0,0.0
bypass,emna,30,top90,1,43,29,95.0,78.4,55.00000000000001,80.625,40,50,80.0,0.0
bypass,emna,30,top90,1,43,30,95.0,80.4,50.0,80.85106382978724,47,50,94.0,0.0
bypass,emna,30,top90,1,43,31,95.0,79.9,65.0,80.88888888888889,45,50,90.0,0.0
bypass,emna,30,top90,1,43,32,95.0,81.1,65.0,81.81818181818181,44,50,88.0,0.0
bypass,emna,30,top90,1,43,33,95.0,76.5,45.0,79.32432432432432,37,50,74.0,0.0
bypass,emna,30,top90,1,43,34,95.0,75.0,45.0,79.3103448275862,29,50,58.0,0.0
bypass,emna,30,top90,1,43,35,95.0,74.3,35.0,80.48387096774194,31,50,62.0,0.0
bypass,emna,30,top90,1,43,36,95.0,74.4,45.0,78.06451612903226,31,50,62.0,0.0
bypass,emna,30,top90,1,43,37,95.0,79.8,55.00000000000001,81.78571428571429,42,50,84.0,0.0
bypass,emna,30,top90,1,43,38,95.0,82.1,45.0,83.80952380952381,42,50,84.0,0.0
bypass,emna,30,top90,1,43,39,100.0,81.0,65.0,83.82352941176471,34,50,68.0,0.0
bypass,emna,30,top90,1,43,40,95.0,84.5,65.0,85.83333333333333,42,50,84.0,0.0
bypass,emna,30,top90,1,43,41,95.0,83.7,55.00000000000001,85.23255813953489,43,50,86.0,0.0
bypass,emna,30,top90,1,43,42,95.0,84.6,65.0,85.93023255813954,43,50,86.0,0.0
bypass,emna,30,top90,1,43,43,95.0,85.5,75.0,85.95744680851064,47,50,94.0,0.0
bypass,emna,30,top90,1,43,44,95.0,84.3,65.0,84.88888888888889,45,50,90.0,0.0
bypass,emna,30,top90,1,43,45,95.0,86.6,75.0,86.6,50,50,100.0,0.0
bypass,emna,30,top90,1,43,46,95.0,88.6,70.0,88.9795918367347,49,50,98.0,0.0
bypass,emna,30,top90,1,43,47,95.0,88.1,70.0,88.46938775510205,49,50,98.0,0.0
bypass,emna,30,top90,1,43,48,95.0,86.1,75.0,86.3265306122449,49,50,98.0,0.0
bypass,emna,30,top90,1,43,49,95.0,85.7,65.0,88.33333333333333,42,50,84.0,0.0
bypass,emna,30,top90,1,43,50,100.0,85.6,65.0,86.52173913043478,46,50,92.0,0.0
bypass,emna,30,top90,2,44,1,80.0,53.0,25.0,71.25,4,50,8.0,0.0
bypass,emna,30,top90,2,44,2,100.0,50.2,20.0,92.5,2,50,4.0,0.0
bypass,emna,30,top90,2,44,3,85.0,51.5,25.0,85.0,1,50,2.0,0.0
bypass,emna,30,top90,2,44,4,95.0,54.4,15.0,75.0,2,50,4.0,0.0
bypass,emna,30,top90,2,44,5,85.0,47.6,15.0,,0,50,0.0,1.0
bypass,emna,30,top90,2,44,6,85.0,53.1,25.0,71.875,8,50,16.0,0.0
bypass,emna,30,top90,2,44,7,85.0,53.3,25.0,65.0,5,50,10.0,0.0
bypass,emna,30,top90,2,44,8,75.0,51.4,25.0,67.5,4,50,8.0,0.0
bypass,emna,30,top90,2,44,9,85.0,52.9,25.0,72.5,6,50,12.0,0.0
bypass,emna,30,top90,2,44,10,85.0,58.7,25.0,69.28571428571429,7,50,14.0,0.0
bypass,emna,30,top90,2,44,11,75.0,58.1,30.0,67.5,6,50,12.0,0.0
bypass,emna,30,top90,2,44,12,95.0,57.2,25.0,67.5,8,50,16.0,0.0
bypass,emna,30,top90,2,44,13,90.0,58.4,35.0,69.0,10,50,20.0,0.0
bypass,emna,30,top90,2,44,14,95.0,62.5,35.0,76.92307692307692,13,50,26.0,0.0
bypass,emna,30,top90,2,44,15,95.0,65.2,40.0,74.33333333333333,15,50,30.0,0.0
bypass,emna,30,top90,2,44,16,95.0,68.1,25.0,73.91304347826087,23,50,46.0,0.0
bypass,emna,30,top90,2,44,17,95.0,72.1,45.0,79.54545454545455,22,50,44.0,0.0
bypass,emna,30,top90,2,44,18,95.0,66.4,45.0,72.82608695652173,23,50,46.0,0.0
bypass,emna,30,top90,2,44,19,95.0,69.0,45.0,73.04347826086956,23,50,46.0,0.0
bypass,emna,30,top90,2,44,20,95.0,64.1,35.0,74.52380952380952,21,50,42.0,0.0
bypass,emna,30,top90,2,44,21,95.0,66.5,35.0,76.52173913043478,23,50,46.0,0.0
bypass,emna,30,top90,2,44,22,85.0,68.4,45.0,71.0,25,50,50.0,0.0
bypass,emna,30,top90,2,44,23,85.0,64.5,35.0,67.82608695652173,23,50,46.0,0.0
bypass,emna,30,top90,2,44,24,95.0,66.2,35.0,70.64516129032258,31,50,62.0,0.0
bypass,emna,30,top90,2,44,25,85.0,65.7,40.0,70.37037037037037,27,50,54.0,0.0
bypass,emna,30,top90,2,44,26,90.0,68.0,30.0,69.84375,32,50,64.0,0.0
bypass,emna,30,top90,2,44,27,95.0,66.2,35.0,67.5,34,50,68.0,0.0
bypass,emna,30,top90,2,44,28,95.0,63.7,35.0,67.5,34,50,68.0,0.0
bypass,emna,30,top90,2,44,29,95.0,64.3,35.0,70.53571428571429,28,50,56.0,0.0
bypass,emna,30,top90,2,44,30,95.0,65.0,25.0,66.46341463414635,41,50,82.0,0.0
bypass,emna,30,top90,2,44,31,95.0,63.0,40.0,65.75757575757575,33,50,66.0,0.0
bypass,emna,30,top90,2,44,32,85.0,60.8,25.0,67.96296296296296,27,50,54.0,0.0
bypass,emna,30,top90,2,44,33,85.0,66.4,45.0,68.10810810810811,37,50,74.0,0.0
bypass,emna,30,top90,2,44,34,85.0,66.2,40.0,69.72222222222223,36,50,72.0,0.0
bypass,emna,30,top90,2,44,35,95.0,67.5,45.0,69.64285714285714,42,50,84.0,0.0
bypass,emna,30,top90,2,44,36,95.0,68.2,45.0,68.92857142857143,42,50,84.0,0.0
bypass,emna,30,top90,2,44,37,85.0,66.7,15.0,69.44444444444444,36,50,72.0,0.0
bypass,emna,30,top90,2,44,38,95.0,69.6,50.0,72.77777777777777,36,50,72.0,0.0
bypass,emna,30,top90,2,44,39,95.0,68.5,35.0,72.70270270270271,37,50,74.0,0.0
