net,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
bypass2,umda,2,binary,44,50,both,20,82,6,False,85.0,17,70.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,83,6,False,80.0,16,67.9,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,84,6,False,85.0,17,68.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,85,6,False,80.0,16,68.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,86,6,False,75.0,15,68.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,87,6,False,75.0,15,69.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,88,6,False,80.0,16,69.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,89,6,False,75.0,15,69.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,90,6,False,85.0,17,68.5,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,91,6,False,75.0,15,67.9,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,92,6,True,80.0,16,69.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,93,7,False,80.0,16,68.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,94,7,False,85.0,17,69.7,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,95,7,False,80.0,16,67.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,96,7,False,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,97,7,False,80.0,16,67.7,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,98,7,False,80.0,16,68.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,99,7,False,80.0,16,68.3,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,100,7,False,80.0,16,68.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,101,7,False,75.0,15,66.7,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,102,7,False,75.0,15,66.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,103,7,False,85.0,17,67.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,104,7,True,75.0,15,67.5,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,105,8,False,75.0,15,67.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,106,8,False,75.0,15,67.8,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,107,8,False,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,108,8,False,75.0,15,67.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,109,8,False,80.0,16,67.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,110,8,False,75.0,15,67.4,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,111,8,False,80.0,16,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,112,8,False,75.0,15,67.6,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,113,8,False,75.0,15,67.5,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,114,8,False,75.0,15,67.9,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,115,8,False,75.0,15,67.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,116,8,False,75.0,15,68.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,117,8,False,75.0,15,68.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,118,8,False,75.0,15,68.3,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,119,8,True,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,120,9,False,75.0,15,68.1,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,121,9,False,75.0,15,67.7,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,122,9,False,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,123,9,False,75.0,15,68.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,124,9,False,75.0,15,68.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,125,9,False,75.0,15,69.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,126,9,False,75.0,15,70.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,127,9,False,75.0,15,69.9,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,128,9,False,75.0,15,70.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,129,9,False,75.0,15,70.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,130,9,True,75.0,15,70.5,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,131,10,False,75.0,15,71.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,132,10,False,75.0,15,72.0,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,133,10,False,75.0,15,71.1,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,134,10,False,75.0,15,70.5,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,135,10,False,75.0,15,70.8,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,136,10,False,75.0,15,70.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,137,10,False,75.0,15,71.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,138,10,False,75.0,15,71.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,139,10,False,75.0,15,71.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,140,10,False,75.0,15,70.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,141,10,True,75.0,15,70.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,142,11,False,75.0,15,71.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,143,11,False,85.0,17,71.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,144,11,False,80.0,16,70.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,145,11,False,75.0,15,70.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,146,11,False,75.0,15,70.3,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,147,11,False,75.0,15,69.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,148,11,False,75.0,15,69.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,149,11,False,85.0,17,69.1,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,150,11,False,85.0,17,68.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,151,11,False,85.0,17,70.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,152,11,False,85.0,17,71.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,153,11,True,85.0,17,74.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,154,12,False,85.0,17,77.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,155,12,False,85.0,17,81.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,156,12,False,85.0,17,82.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,157,12,False,85.0,17,84.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,158,12,False,85.0,17,83.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,159,12,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,160,12,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,161,12,False,85.0,17,84.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,162,12,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,163,12,False,85.0,17,83.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,164,12,True,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,165,13,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,166,13,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,167,13,False,85.0,17,83.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,168,13,False,85.0,17,85.0,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,169,13,False,85.0,17,84.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,170,13,False,85.0,17,84.6,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,171,13,False,85.0,17,83.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,172,13,False,85.0,17,84.5,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,173,13,False,85.0,17,84.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,174,13,False,85.0,17,84.4,0.0,0.09375
bypass2,umda,2,binary,44,50,both,20,175,13,True,85.0,17,83.2,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,176,14,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,177,14,False,85.0,17,84.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,178,14,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,179,14,False,85.0,17,84.6,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,180,14,False,85.0,17,84.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,181,14,False,85.0,17,83.9,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,182,14,False,85.0,17,84.8,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,183,14,False,85.0,17,84.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,184,14,False,85.0,17,85.0,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,185,14,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,186,14,True,85.0,17,84.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,187,15,False,85.0,17,84.6,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,188,15,False,85.0,17,84.8,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,189,15,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,190,15,False,85.0,17,84.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,191,15,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,192,15,False,85.0,17,84.0,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,193,15,False,85.0,17,84.4,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,194,15,False,85.0,17,85.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,195,15,False,85.0,17,84.8,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,196,15,False,85.0,17,84.8,0.0,0.03125
bypass2,umda,2,binary,44,50,both,20,197,15,True,85.0,17,84.2,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,198,16,False,85.0,17,84.0,0.0,0.0625
bypass2,umda,2,binary,44,50,both,20,199,16,False,85.0,17,85.0,0.0,0.046875
bypass2,umda,2,binary,44,50,both,20,200,16,False,85.0,17,84.6,0.0,0.046875
bypass2,umda,3,binary,45,50,both,20,1,1,False,75.0,15,47.4,0.0,0.0625
bypass2,umda,3,binary,45,50,both,20,2,1,False,75.0,15,52.1,0.0,0.046875
bypass2,umda,3,binary,45,50,both,20,3,1,False,80.0,16,53.2,0.0,0.0625
bypass2,umda,3,binary,45,50,both,20,4,1,False,85.0,17,53.7,0.0,0.046875
bypass2,umda,3,binary,45,50,both,20,5,1,False,95.0,19,58.0,0.0,0.046875
bypass2,umda,3,binary,45,50,both,20,6,1,False,100.0,20,59.8,2.0,0.03125
bypass2,umda,4,binary,46,50,both,20,1,1,False,80.0,16,51.2,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,2,1,False,85.0,17,52.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,3,1,False,80.0,16,50.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,4,1,False,85.0,17,53.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,5,1,False,85.0,17,52.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,6,1,False,85.0,17,54.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,7,1,False,85.0,17,53.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,8,1,False,75.0,15,58.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,9,1,False,75.0,15,56.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,10,1,False,90.0,18,59.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,11,1,False,95.0,19,58.0,0.0,0.078125
bypass2,umda,4,binary,46,50,both,20,12,1,False,95.0,19,61.9,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,13,1,False,90.0,18,60.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,14,1,False,85.0,17,62.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,15,1,False,85.0,17,56.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,16,1,False,80.0,16,56.3,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,17,1,False,80.0,16,55.7,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,18,1,False,85.0,17,59.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,19,1,False,80.0,16,58.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,20,1,False,85.0,17,59.4,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,21,1,True,75.0,15,57.7,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,22,2,False,85.0,17,61.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,23,2,False,85.0,17,61.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,24,2,False,85.0,17,59.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,25,2,False,75.0,15,58.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,26,2,False,75.0,15,57.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,27,2,False,85.0,17,56.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,28,2,False,75.0,15,53.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,29,2,False,75.0,15,58.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,30,2,False,70.0,14,53.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,31,2,False,75.0,15,54.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,32,2,True,70.0,14,52.4,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,33,3,False,65.0,13,54.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,34,3,False,75.0,15,53.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,35,3,False,70.0,14,54.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,36,3,False,70.0,14,58.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,37,3,False,75.0,15,59.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,38,3,False,70.0,14,59.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,39,3,False,75.0,15,59.0,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,40,3,False,70.0,14,60.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,41,3,False,70.0,14,60.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,42,3,False,75.0,15,60.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,43,3,False,75.0,15,59.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,44,3,True,70.0,14,59.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,45,4,False,70.0,14,59.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,46,4,False,70.0,14,56.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,47,4,False,70.0,14,56.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,48,4,False,70.0,14,58.8,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,49,4,False,70.0,14,57.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,50,4,False,65.0,13,57.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,51,4,False,70.0,14,60.6,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,52,4,False,75.0,15,60.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,53,4,False,70.0,14,59.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,54,4,False,75.0,15,59.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,55,4,False,70.0,14,58.2,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,56,4,False,80.0,16,58.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,57,4,False,75.0,15,58.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,58,4,False,75.0,15,58.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,59,4,False,70.0,14,59.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,60,4,False,80.0,16,60.6,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,61,4,False,75.0,15,59.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,62,4,False,80.0,16,57.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,63,4,False,75.0,15,59.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,64,4,False,75.0,15,61.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,65,4,False,75.0,15,61.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,66,4,True,75.0,15,61.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,67,5,False,80.0,16,60.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,68,5,False,75.0,15,63.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,69,5,False,90.0,18,66.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,70,5,False,85.0,17,71.6,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,71,5,False,85.0,17,68.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,72,5,False,85.0,17,69.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,73,5,False,85.0,17,71.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,74,5,False,85.0,17,69.5,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,75,5,False,85.0,17,71.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,76,5,False,80.0,16,69.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,77,5,False,80.0,16,70.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,78,5,False,80.0,16,71.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,79,5,True,80.0,16,68.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,80,6,False,80.0,16,68.4,0.0,0.078125
bypass2,umda,4,binary,46,50,both,20,81,6,False,75.0,15,70.8,0.0,0.09375
bypass2,umda,4,binary,46,50,both,20,82,6,False,80.0,16,70.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,83,6,False,85.0,17,73.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,84,6,False,80.0,16,72.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,85,6,False,80.0,16,72.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,86,6,False,80.0,16,73.4,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,87,6,False,85.0,17,73.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,88,6,False,85.0,17,73.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,89,6,False,85.0,17,72.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,90,6,False,80.0,16,73.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,91,6,False,85.0,17,72.8,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,92,6,False,85.0,17,73.5,0.0,0.078125
bypass2,umda,4,binary,46,50,both,20,93,6,True,85.0,17,73.5,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,94,7,False,85.0,17,73.9,0.0,0.078125
bypass2,umda,4,binary,46,50,both,20,95,7,False,80.0,16,73.4,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,96,7,False,80.0,16,73.4,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,97,7,False,85.0,17,72.9,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,98,7,False,85.0,17,74.7,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,99,7,False,90.0,18,75.1,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,100,7,False,80.0,16,74.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,101,7,False,85.0,17,74.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,102,7,False,85.0,17,73.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,103,7,False,85.0,17,74.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,104,7,False,80.0,16,74.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,105,7,False,85.0,17,72.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,106,7,False,85.0,17,72.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,107,7,False,85.0,17,73.5,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,108,7,False,85.0,17,74.6,0.0,0.078125
bypass2,umda,4,binary,46,50,both,20,109,7,True,85.0,17,73.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,110,8,False,85.0,17,74.3,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,111,8,False,85.0,17,75.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,112,8,False,75.0,15,73.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,113,8,False,85.0,17,73.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,114,8,False,75.0,15,73.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,115,8,False,85.0,17,74.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,116,8,False,85.0,17,74.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,117,8,False,75.0,15,74.2,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,118,8,False,85.0,17,73.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,119,8,False,80.0,16,74.3,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,120,8,True,85.0,17,74.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,121,9,False,85.0,17,75.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,122,9,False,85.0,17,75.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,123,9,False,85.0,17,75.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,124,9,False,85.0,17,75.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,125,9,False,85.0,17,76.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,126,9,False,85.0,17,75.6,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,127,9,False,85.0,17,75.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,128,9,False,85.0,17,77.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,129,9,False,85.0,17,76.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,130,9,False,85.0,17,75.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,131,9,True,85.0,17,75.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,132,10,False,85.0,17,75.5,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,133,10,False,85.0,17,75.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,134,10,False,85.0,17,75.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,135,10,False,85.0,17,74.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,136,10,False,85.0,17,75.5,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,137,10,False,85.0,17,75.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,138,10,False,85.0,17,75.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,139,10,False,85.0,17,75.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,140,10,False,85.0,17,75.3,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,141,10,False,85.0,17,75.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,142,10,True,85.0,17,76.0,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,143,11,False,85.0,17,75.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,144,11,False,85.0,17,77.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,145,11,False,85.0,17,77.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,146,11,False,85.0,17,77.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,147,11,False,85.0,17,78.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,148,11,False,85.0,17,77.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,149,11,False,85.0,17,77.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,150,11,False,85.0,17,77.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,151,11,False,85.0,17,76.9,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,152,11,False,85.0,17,77.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,153,11,True,85.0,17,77.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,154,12,False,85.0,17,78.7,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,155,12,False,85.0,17,80.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,156,12,False,85.0,17,79.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,157,12,False,85.0,17,79.9,0.0,0.03125
bypass2,umda,4,binary,46,50,both,20,158,12,False,90.0,18,80.1,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,159,12,False,85.0,17,78.7,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,160,12,False,90.0,18,79.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,161,12,False,85.0,17,78.8,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,162,12,False,85.0,17,78.4,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,163,12,False,85.0,17,79.7,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,164,12,False,85.0,17,81.2,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,165,12,False,90.0,18,81.9,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,166,12,False,85.0,17,80.3,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,167,12,False,85.0,17,79.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,168,12,True,85.0,17,77.5,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,169,13,False,85.0,17,78.5,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,170,13,False,85.0,17,78.4,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,171,13,False,85.0,17,77.2,0.0,0.046875
bypass2,umda,4,binary,46,50,both,20,172,13,False,85.0,17,78.1,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,173,13,False,85.0,17,78.3,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,174,13,False,85.0,17,77.6,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,175,13,False,85.0,17,77.3,0.0,0.0625
bypass2,umda,4,binary,46,50,both,20,176,13,False,85.0,17,76.6,0.0,0.09375
bypass2,umda,4,binary,46,50,both,20,177,13,False,85.0,17,76.7,0.0,0.046875
