fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
regret_reg,top10,4,20,46,0.395149,64.26,0.798272,4.780352
regret_reg,top10,4,20,47,0.397455,63.67,0.814545,5.078688
regret_reg,top10,4,20,48,0.394028,63.66,0.811524,4.883272
regret_reg,top10,4,20,49,0.391387,64.23,0.802234,4.867659
regret_reg,top10,4,20,50,0.394251,64.39,0.789727,4.807968
regret_reg,top10,4,20,51,0.421432,63.41,0.789850,4.892832
regret_reg,top10,4,20,52,0.381849,62.90,0.790716,4.797315
regret_reg,top10,4,20,53,0.382718,62.95,0.799251,4.673574
regret_reg,top10,4,20,54,0.377119,62.61,0.768977,4.722221
regret_reg,top10,4,20,55,0.374509,62.84,0.788724,4.529100
regret_reg,top10,4,20,56,0.378069,63.95,0.782582,4.546720
regret_reg,top10,4,20,57,0.379111,63.00,0.776321,4.621889
regret_reg,top10,4,20,58,0.368313,63.89,0.767646,4.596196
regret_reg,top10,4,20,59,0.390554,62.89,0.765725,4.662287
regret_reg,top10,4,20,60,0.391653,62.83,0.773159,4.732733
regret_reg,top10,4,20,61,0.376596,63.22,0.787700,4.742217
regret_reg,top10,4,20,62,0.401010,63.83,0.778954,4.855684
regret_reg,top10,4,20,63,0.373907,64.54,0.786306,4.836785
regret_reg,top10,4,20,64,0.374729,63.91,0.778353,4.828875
regret_reg,top10,4,20,65,0.362467,64.32,0.782938,4.875431
regret_reg,top10,4,20,66,0.371256,64.19,0.773228,4.824301
regret_reg,top10,4,20,67,0.349115,64.58,0.768862,4.869888
regret_reg,top10,4,20,68,0.368811,63.68,0.787660,4.873012
regret_reg,top10,4,20,69,0.400486,63.39,0.782523,4.924749
regret_reg,top10,4,20,70,0.388692,63.31,0.773046,4.852325
regret_reg,top10,4,20,71,0.370471,62.31,0.765109,4.823233
regret_reg,top10,4,20,72,0.356421,63.75,0.778330,4.809304
regret_reg,top10,4,20,73,0.363535,65.73,0.774899,4.848849
regret_reg,top10,4,20,74,0.369059,65.05,0.771395,4.908311
regret_reg,top10,4,20,75,0.371531,64.16,0.764457,4.696693
regret_reg,top10,4,20,76,0.355889,64.93,0.765229,4.799418
regret_reg,top10,4,20,77,0.353913,65.72,0.756116,4.970935
regret_reg,top10,4,20,78,0.376131,65.66,0.759841,4.679101
regret_reg,top10,4,20,79,0.364246,65.04,0.778306,4.701987
regret_reg,top10,4,20,80,0.365899,65.18,0.783504,4.577648
regret_reg,top10,4,20,81,0.357517,65.89,0.787379,4.447285
regret_reg,top10,4,20,82,0.349536,66.26,0.783274,4.415473
regret_reg,top10,4,20,83,0.360361,65.39,0.789220,4.474080
regret_reg,top10,4,20,84,0.368880,65.73,0.788779,4.439285
regret_reg,top10,4,20,85,0.364958,66.24,0.797218,4.471647
regret_reg,top10,4,20,86,0.349226,65.98,0.786417,4.513172
regret_reg,top10,4,20,87,0.360759,66.11,0.794047,4.404143
regret_reg,top10,4,20,88,0.368078,65.17,0.789171,4.507869
regret_reg,top10,4,20,89,0.350165,65.72,0.787516,4.471475
regret_reg,top10,4,20,90,0.347617,65.78,0.780193,4.468090
regret_reg,top10,4,20,91,0.354404,65.91,0.777536,4.477074
regret_reg,top10,4,20,92,0.377735,65.92,0.776648,4.556492
regret_reg,top10,4,20,93,0.357195,65.12,0.779495,4.633830
regret_reg,top10,4,20,94,0.370238,65.33,0.772279,4.622133
regret_reg,top10,4,20,95,0.365613,65.82,0.770965,4.651819
regret_reg,top10,4,20,96,0.382340,65.01,0.770454,4.597377
regret_reg,top10,4,20,97,0.390242,65.16,0.771523,4.511907
regret_reg,top10,4,20,98,0.373260,65.07,0.771999,4.496046
regret_reg,top10,4,20,99,0.397078,65.30,0.773132,4.472195
