fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,stop_gen_mean,stop_gen_std,stop_gen_min,stop_gen_max,generation,mean_fitness,mean_accuracy,mean_error,fitness_std,accuracy_std
regret_reg,top10,1,5,,,,,73,0.290615,51.74,7.457242,0.009697,1.64
regret_reg,top10,1,5,,,,,74,0.291751,51.44,7.383459,0.008568,1.79
regret_reg,top10,1,5,,,,,75,0.293788,51.97,7.398383,0.007892,1.66
regret_reg,top10,1,5,,,,,76,0.292461,51.94,7.423911,0.008109,1.65
regret_reg,top10,1,5,,,,,77,0.295358,52.27,7.441564,0.008739,1.87
regret_reg,top10,1,5,,,,,78,0.293679,51.95,7.411534,0.007876,1.65
regret_reg,top10,1,5,,,,,79,0.292034,52.80,7.411932,0.008359,2.56
regret_reg,top10,1,5,,,,,80,0.296518,51.84,7.465297,0.009972,1.63
regret_reg,top10,1,5,,,,,81,0.299349,52.19,7.459255,0.014175,1.80
regret_reg,top10,1,5,,,,,82,0.295225,52.58,7.448209,0.008626,2.24
regret_reg,top10,1,5,,,,,83,0.298206,52.51,7.434755,0.012339,2.15
regret_reg,top10,1,5,,,,,84,0.299005,52.62,7.476130,0.013609,2.29
regret_reg,top10,2,10,,,,,1,11.862526,50.03,22.440120,0.316870,0.89
regret_reg,top10,2,10,,,,,2,10.751000,51.62,20.754421,0.179001,1.13
regret_reg,top10,2,10,,,,,3,9.741788,52.47,19.750705,0.166164,1.97
regret_reg,top10,2,10,,,,,4,8.983721,52.80,19.480499,0.544434,1.31
regret_reg,top10,2,10,,,,,5,8.210102,52.93,17.954144,0.422322,1.02
regret_reg,top10,2,10,,,,,6,7.358853,53.51,17.362071,0.593081,2.65
regret_reg,top10,2,10,,,,,7,6.775101,53.59,17.175383,0.665156,1.09
regret_reg,top10,2,10,,,,,8,5.948744,55.00,16.832669,0.572356,1.39
regret_reg,top10,2,10,,,,,9,5.245523,54.65,16.074665,0.465548,2.39
regret_reg,top10,2,10,,,,,10,4.744259,57.00,15.503529,0.458001,1.34
regret_reg,top10,2,10,,,,,11,4.207171,57.81,15.197038,0.368531,1.25
regret_reg,top10,2,10,,,,,12,3.667975,58.37,14.831810,0.308493,3.29
regret_reg,top10,2,10,,,,,13,3.308537,57.94,14.275772,0.382773,3.20
regret_reg,top10,2,10,,,,,14,2.953203,58.84,14.017511,0.306985,3.27
regret_reg,top10,2,10,,,,,15,2.626737,59.17,13.335530,0.287476,2.97
regret_reg,top10,2,10,,,,,16,2.370529,59.29,12.788670,0.273126,3.54
regret_reg,top10,2,10,,,,,17,2.101655,60.00,12.348469,0.216171,5.13
regret_reg,top10,2,10,,,,,18,1.836914,60.73,11.667116,0.201942,3.96
regret_reg,top10,2,10,,,,,19,1.593497,60.52,11.064949,0.193171,3.53
regret_reg,top10,2,10,,,,,20,1.436737,59.56,10.945767,0.172178,3.23
regret_reg,top10,2,10,,,,,21,1.263219,60.35,10.479240,0.152447,3.46
regret_reg,top10,2,10,,,,,22,1.127244,60.56,10.404254,0.118911,3.58
regret_reg,top10,2,10,,,,,23,1.010302,60.09,10.025759,0.122147,2.70
regret_reg,top10,2,10,,,,,24,0.901491,59.34,9.608360,0.101051,3.85
regret_reg,top10,2,10,,,,,25,0.798245,59.22,9.362488,0.081913,3.20
regret_reg,top10,2,10,,,,,26,0.704423,59.13,9.104550,0.071317,4.23
regret_reg,top10,2,10,,,,,27,0.650312,58.62,8.975672,0.063246,3.43
regret_reg,top10,2,10,,,,,28,0.595399,59.81,8.958084,0.048237,2.09
regret_reg,top10,2,10,,,,,29,0.541160,60.09,8.825736,0.045274,3.26
regret_reg,top10,2,10,,,,,30,0.500709,60.22,8.807689,0.038260,4.52
regret_reg,top10,2,10,,,,,31,0.465249,59.27,8.491140,0.036462,3.85
regret_reg,top10,2,10,,,,,32,0.441788,59.79,8.426169,0.031705,1.95
regret_reg,top10,2,10,,,,,33,0.411348,59.65,8.258590,0.026471,2.92
regret_reg,top10,2,10,,,,,34,0.396404,60.09,7.999986,0.022607,2.78
regret_reg,top10,2,10,,,,,35,0.382764,60.54,7.942489,0.016861,1.89
regret_reg,top10,2,10,,,,,36,0.367652,60.46,7.942391,0.025549,1.75
regret_reg,top10,2,10,,,,,37,0.353263,61.05,7.700895,0.017217,2.38
regret_reg,top10,2,10,,,,,38,0.345099,59.26,7.628079,0.013313,2.88
regret_reg,top10,2,10,,,,,39,0.343552,58.17,7.559371,0.016151,2.86
regret_reg,top10,2,10,,,,,40,0.346534,59.40,7.725067,0.019448,1.95
regret_reg,top10,2,10,,,,,41,0.339254,60.06,7.485370,0.017994,3.28
regret_reg,top10,2,10,,,,,42,0.338048,59.60,7.501010,0.010115,2.47
regret_reg,top10,2,10,,,,,43,0.343850,60.59,7.588057,0.025289,3.05
regret_reg,top10,2,10,,,,,44,0.336589,59.62,7.492687,0.021638,2.21
regret_reg,top10,2,10,,,,,45,0.337424,59.36,7.428739,0.016082,2.62
regret_reg,top10,2,10,,,,,46,0.333229,57.58,7.438280,0.018206,1.63
regret_reg,top10,2,10,,,,,47,0.326384,57.87,7.320811,0.012864,1.27
regret_reg,top10,2,10,,,,,48,0.327763,59.02,7.289079,0.016421,2.58
regret_reg,top10,2,10,,,,,49,0.334191,58.94,7.263653,0.019109,1.33
regret_reg,top10,2,10,,,,,50,0.320122,58.39,7.270924,0.005177,2.08
regret_reg,top10,2,10,,,,,51,0.333311,57.00,7.209389,0.022387,1.94
regret_reg,top10,2,10,,,,,52,0.322123,58.07,7.389865,0.009839,1.71
regret_reg,top10,2,10,,,,,53,0.325085,55.88,7.149132,0.004450,2.58
regret_reg,top10,2,10,,,,,54,0.337042,55.84,7.112017,0.010810,2.95
regret_reg,top10,2,10,,,,,55,0.336890,56.46,7.135477,0.018820,3.91
regret_reg,top10,2,10,,,,,56,0.329733,57.51,7.168264,0.019293,3.34
regret_reg,top10,2,10,,,,,57,0.322865,56.15,7.369543,0.022500,3.94
regret_reg,top10,2,10,,,,,58,0.323907,55.97,7.321626,0.018651,3.87
regret_reg,top10,2,10,,,,,59,0.320817,55.36,7.372531,0.007777,4.50
regret_reg,top10,2,10,,,,,60,0.323850,57.77,7.403352,0.006781,4.27
regret_reg,top10,2,10,,,,,61,0.314530,58.04,7.337433,0.020667,3.58
regret_reg,top10,2,10,,,,,62,0.341694,57.09,7.412580,0.020989,4.55
regret_reg,top10,2,10,,,,,63,0.335336,57.10,7.384231,0.016579,4.08
regret_reg,top10,2,10,,,,,64,0.331008,56.26,7.586042,0.021335,4.50
regret_reg,top10,2,10,,,,,65,0.330197,55.43,7.591321,0.024212,5.48
regret_reg,top10,2,10,,,,,66,0.337149,56.82,7.608330,0.010982,5.78
regret_reg,top10,2,10,,,,,67,0.324652,56.89,7.448220,0.012863,5.91
regret_reg,top10,2,10,,,,,68,0.323613,57.96,7.509137,0.020851,6.51
regret_reg,top10,2,10,,,,,69,0.339419,56.54,7.533396,0.021481,4.19
regret_reg,top10,2,10,,,,,70,0.318496,57.03,7.589525,0.014563,5.09
regret_reg,top10,2,10,,,,,71,0.328682,56.38,7.593748,0.016184,5.90
regret_reg,top10,2,10,,,,,72,0.341897,56.71,7.554279,0.027050,5.84
regret_reg,top10,2,10,,,,,73,0.328990,58.69,7.505708,0.018911,4.73
regret_reg,top10,2,10,,,,,74,0.330711,59.18,7.420740,0.020072,4.71
regret_reg,top10,2,10,,,,,75,0.340660,60.65,7.474153,0.009404,5.32
regret_reg,top10,2,10,,,,,76,0.330589,61.21,7.271592,0.020331,5.04
regret_reg,top10,2,10,,,,,77,0.331392,60.06,7.177835,0.019022,6.08
regret_reg,top10,2,10,,,,,78,0.344441,59.24,7.235597,0.021503,6.12
regret_reg,top10,2,10,,,,,79,0.334608,59.65,7.146062,0.017225,4.81
regret_reg,top10,2,10,,,,,80,0.345015,59.52,7.325767,0.009849,4.63
regret_reg,top10,2,10,,,,,81,0.330942,59.66,7.284960,0.019648,4.60
regret_reg,top10,2,10,,,,,82,0.334081,60.70,7.257745,0.016048,3.76
regret_reg,top10,2,10,,,,,83,0.329933,60.76,7.220348,0.022018,3.74
regret_reg,top10,2,10,,,,,84,0.332469,61.16,7.166153,0.018152,3.72
regret_reg,top10,4,20,,,,,1,14.382196,49.84,22.514858,0.275212,1.32
regret_reg,top10,4,20,,,,,2,13.905924,51.29,21.032006,0.407102,1.24
regret_reg,top10,4,20,,,,,3,13.273392,52.43,20.736067,0.765527,1.76
regret_reg,top10,4,20,,,,,4,12.185554,51.19,20.446214,0.654220,1.49
regret_reg,top10,4,20,,,,,5,11.250711,52.28,19.655542,0.436572,1.40
regret_reg,top10,4,20,,,,,6,10.512520,53.33,19.339320,0.527967,3.00
regret_reg,top10,4,20,,,,,7,9.800910,53.24,18.865291,0.702619,1.94
regret_reg,top10,4,20,,,,,8,8.877981,54.59,18.233426,0.803998,1.45
regret_reg,top10,4,20,,,,,9,8.456407,54.57,18.004202,0.881594,1.81
regret_reg,top10,4,20,,,,,10,7.415533,56.94,17.222007,0.825120,2.17
regret_reg,top10,4,20,,,,,11,6.690094,56.63,16.672542,0.781258,1.59
regret_reg,top10,4,20,,,,,12,6.019323,58.61,16.662031,0.636138,1.65
regret_reg,top10,4,20,,,,,13,5.477639,58.87,16.713151,0.734190,3.03
regret_reg,top10,4,20,,,,,14,5.011394,57.34,16.784455,0.772809,2.63
regret_reg,top10,4,20,,,,,15,4.437121,57.95,16.481921,0.719764,2.50
regret_reg,top10,4,20,,,,,16,3.961133,59.18,16.394943,0.570668,2.99
regret_reg,top10,4,20,,,,,17,3.523624,59.89,16.051130,0.584872,2.82
regret_reg,top10,4,20,,,,,18,3.104943,60.28,15.415608,0.503498,2.68
regret_reg,top10,4,20,,,,,19,2.729817,61.69,14.961351,0.442717,2.08
regret_reg,top10,4,20,,,,,20,2.499691,61.88,14.430131,0.424342,0.60
regret_reg,top10,4,20,,,,,21,2.222856,60.64,13.592218,0.402423,2.42
regret_reg,top10,4,20,,,,,22,1.989327,60.98,13.173388,0.380463,2.18
regret_reg,top10,4,20,,,,,23,1.764192,61.91,12.905325,0.313199,2.45
regret_reg,top10,4,20,,,,,24,1.642548,62.15,12.423156,0.293593,3.21
regret_reg,top10,4,20,,,,,25,1.475849,62.83,12.180499,0.282715,3.45
regret_reg,top10,4,20,,,,,26,1.348391,62.41,12.026512,0.241565,4.13
regret_reg,top10,4,20,,,,,27,1.184543,62.20,11.809255,0.215271,4.14
regret_reg,top10,4,20,,,,,28,1.074985,61.43,11.338065,0.173481,4.50
regret_reg,top10,4,20,,,,,29,0.978520,61.90,10.676374,0.147541,4.41
regret_reg,top10,4,20,,,,,30,0.859274,62.98,10.234469,0.153341,3.31
regret_reg,top10,4,20,,,,,31,0.796358,62.98,10.074553,0.125555,3.87
regret_reg,top10,4,20,,,,,32,0.725693,63.39,9.776881,0.125180,4.11
regret_reg,top10,4,20,,,,,33,0.662688,64.18,9.831137,0.109380,3.75
regret_reg,top10,4,20,,,,,34,0.618767,64.14,9.797676,0.086913,3.69
regret_reg,top10,4,20,,,,,35,0.591084,62.71,9.656968,0.079210,4.45
regret_reg,top10,4,20,,,,,36,0.537419,63.58,9.639574,0.069824,4.55
regret_reg,top10,4,20,,,,,37,0.521284,62.66,9.455893,0.065513,3.36
regret_reg,top10,4,20,,,,,38,0.487753,63.25,9.367913,0.053481,4.48
regret_reg,top10,4,20,,,,,39,0.466315,63.06,9.105593,0.043609,4.15
regret_reg,top10,4,20,,,,,40,0.459302,62.85,9.001501,0.030836,4.28
regret_reg,top10,4,20,,,,,41,0.452244,62.17,8.829100,0.028834,3.35
regret_reg,top10,4,20,,,,,42,0.459904,61.95,9.006981,0.022386,2.42
regret_reg,top10,4,20,,,,,43,0.422975,61.55,8.714287,0.018508,2.68
regret_reg,top10,4,20,,,,,44,0.418032,61.60,8.525177,0.020287,2.96
regret_reg,top10,4,20,,,,,45,0.405619,62.76,8.405318,0.009749,2.84
regret_reg,top10,4,20,,,,,46,0.402537,62.14,8.365002,0.025148,3.01
regret_reg,top10,4,20,,,,,47,0.422907,61.23,8.277345,0.023217,3.32
regret_reg,top10,4,20,,,,,48,0.408175,60.89,8.098882,0.013166,3.50
regret_reg,top10,4,20,,,,,49,0.405984,61.00,8.067963,0.024856,3.09
regret_reg,top10,4,20,,,,,50,0.403792,61.08,8.045420,0.035630,3.58
regret_reg,top10,4,20,,,,,51,0.400691,61.14,8.013236,0.036373,3.52
regret_reg,top10,4,20,,,,,52,0.403043,61.70,7.879054,0.029969,2.84
regret_reg,top10,4,20,,,,,53,0.402313,61.71,8.057726,0.035855,3.27
regret_reg,top10,4,20,,,,,54,0.389088,61.53,8.145715,0.026425,3.15
regret_reg,top10,4,20,,,,,55,0.405851,59.51,8.006312,0.021623,3.20
regret_reg,top10,4,20,,,,,56,0.389042,60.48,7.992056,0.028251,2.70
regret_reg,top10,4,20,,,,,57,0.396092,60.20,7.957084,0.025681,2.80
regret_reg,top10,4,20,,,,,58,0.399296,61.26,7.909507,0.020341,3.34
regret_reg,top10,4,20,,,,,59,0.381919,61.85,7.959915,0.020491,3.38
regret_reg,top10,4,20,,,,,60,0.375912,62.69,7.860385,0.021806,3.26
regret_reg,top10,4,20,,,,,61,0.371207,61.40,7.987200,0.020641,4.50
regret_reg,top10,4,20,,,,,62,0.384741,61.27,8.163748,0.015246,4.64
regret_reg,top10,4,20,,,,,63,0.381103,61.91,7.776384,0.019461,4.65
regret_reg,top10,4,20,,,,,64,0.369676,62.31,7.905178,0.012209,5.54
regret_reg,top10,4,20,,,,,65,0.382536,61.07,7.846020,0.022144,5.54
regret_reg,top10,4,20,,,,,66,0.377596,60.94,7.844279,0.015912,3.09
regret_reg,top10,4,20,,,,,67,0.374068,62.23,7.783518,0.028634,3.03
regret_reg,top10,4,20,,,,,68,0.363050,61.15,7.848541,0.024154,4.18
regret_reg,top10,4,20,,,,,69,0.365513,61.76,7.771420,0.022651,4.84
regret_reg,top10,4,20,,,,,70,0.369427,61.48,7.851297,0.017026,4.53
regret_reg,top10,4,20,,,,,71,0.381695,62.17,7.820427,0.035803,4.30
regret_reg,top10,4,20,,,,,72,0.380750,62.68,7.919377,0.031356,3.25
regret_reg,top10,4,20,,,,,73,0.379384,62.87,7.770001,0.040654,2.97
regret_reg,top10,4,20,,,,,74,0.370779,63.09,7.625884,0.019996,1.97
regret_reg,top10,4,20,,,,,75,0.368101,62.79,7.609773,0.009890,2.41
regret_reg,top10,4,20,,,,,76,0.385830,61.49,7.584970,0.025046,1.51
regret_reg,top10,4,20,,,,,77,0.385541,62.11,7.852665,0.024757,1.76
regret_reg,top10,4,20,,,,,78,0.364503,62.92,7.843495,0.010615,1.87
regret_reg,top10,4,20,,,,,79,0.378743,62.13,7.915503,0.013886,2.27
regret_reg,top10,4,20,,,,,80,0.372365,62.12,7.915526,0.022796,2.45
regret_reg,top10,4,20,,,,,81,0.362884,62.81,8.058060,0.015110,3.50
regret_reg,top10,4,20,,,,,82,0.375544,61.70,8.085544,0.037624,3.46
regret_reg,top10,4,20,,,,,83,0.375217,61.74,8.095267,0.032941,4.48
regret_reg,top10,4,20,,,,,84,0.374193,62.42,7.895480,0.030034,4.75
regret_reg,top10,4,20,,,,,85,0.386220,62.14,7.845138,0.019989,4.74
regret_reg,top10,4,20,,,,,86,0.391557,61.28,7.716754,0.032001,4.89
regret_reg,top10,4,20,,,,,87,0.362066,62.03,7.655101,0.018225,5.32
regret_reg,top10,4,20,,,,,88,0.376768,61.47,7.678667,0.014982,4.60
regret_reg,top10,4,20,,,,,89,0.380908,61.34,7.731649,0.014678,4.63
regret_reg,top10,4,20,,,,,90,0.372219,61.91,7.610036,0.008215,4.77
regret_reg,top10,4,20,,,,,91,0.381216,61.94,7.656227,0.018845,4.76
regret_reg,top10,4,20,,,,,92,0.363600,62.62,7.667463,0.010476,5.02
regret_reg,top10,4,20,,,,,93,0.374456,63.42,7.670790,0.016120,5.20
regret_reg,top10,4,20,,,,,94,0.360200,63.91,7.748643,0.014145,5.68
regret_reg,top10,4,20,,,,,95,0.379839,62.83,7.853419,0.021166,5.61
regret_reg,top10,4,20,,,,,96,0.377741,62.96,7.769838,0.015434,5.32
regret_reg,top10,4,20,,,,,97,0.372110,63.17,7.762223,0.010602,5.00
regret_reg,top10,4,20,,,,,98,0.370792,62.64,7.747557,0.006236,4.40
regret_reg,top10,4,20,,,,,99,0.373612,61.78,7.672574,0.017282,4.79
regret_reg,top10,4,20,,,,,100,0.361676,62.15,7.657180,0.014460,4.67
regret_reg,top10,6,30,,,,,1,16.681772,50.79,22.747491,0.590001,0.61
regret_reg,top10,6,30,,,,,2,15.754720,50.72,21.929925,0.559770,1.48
regret_reg,top10,6,30,,,,,3,14.923336,51.87,21.048770,0.678958,1.69
regret_reg,top10,6,30,,,,,4,14.295861,52.72,20.695634,0.641441,1.27
regret_reg,top10,6,30,,,,,5,13.156942,52.43,20.279922,0.651531,2.85
regret_reg,top10,6,30,,,,,6,12.298222,53.99,20.296449,0.362991,1.89
regret_reg,top10,6,30,,,,,7,11.195149,54.19,20.524503,0.557522,2.70
regret_reg,top10,6,30,,,,,8,10.773030,53.28,20.049611,0.860668,3.84
regret_reg,top10,6,30,,,,,9,9.929382,54.42,19.519554,0.397191,3.73
regret_reg,top10,6,30,,,,,10,8.752402,55.97,18.621354,0.438693,4.37
regret_reg,top10,6,30,,,,,11,8.176648,56.55,19.061937,0.591777,5.44
regret_reg,top10,6,30,,,,,12,7.155355,57.94,19.205101,0.453746,5.91
regret_reg,top10,6,30,,,,,13,6.534457,59.41,18.296608,0.446998,5.99
regret_reg,top10,6,30,,,,,14,5.936840,62.64,18.266679,0.450816,3.97
regret_reg,top10,6,30,,,,,15,5.198981,62.09,17.992409,0.354050,4.64
regret_reg,top10,6,30,,,,,16,4.638364,62.72,17.532513,0.314478,5.75
regret_reg,top10,6,30,,,,,17,4.235251,63.43,16.998743,0.370148,4.99
regret_reg,top10,6,30,,,,,18,3.916586,63.57,16.611335,0.399815,5.00
regret_reg,top10,6,30,,,,,19,3.648222,63.78,16.163225,0.396001,5.92
regret_reg,top10,6,30,,,,,20,3.278701,64.52,15.716689,0.320065,4.56
regret_reg,top10,6,30,,,,,21,3.093509,64.79,15.171394,0.306846,4.63
regret_reg,top10,6,30,,,,,22,2.766658,64.14,15.025020,0.390653,2.82
regret_reg,top10,6,30,,,,,23,2.451755,64.80,14.631867,0.285949,2.89
regret_reg,top10,6,30,,,,,24,2.187811,64.61,14.327390,0.276997,4.02
regret_reg,top10,6,30,,,,,25,1.996885,65.21,14.106448,0.285618,3.29
regret_reg,top10,6,30,,,,,26,1.775022,65.91,13.479081,0.233752,2.96
regret_reg,top10,6,30,,,,,27,1.597946,65.45,13.106179,0.215875,2.31
regret_reg,top10,6,30,,,,,28,1.484990,64.97,12.650906,0.212305,1.84
regret_reg,top10,6,30,,,,,29,1.323772,65.53,12.418927,0.202101,2.19
regret_reg,top10,6,30,,,,,30,1.197384,65.61,12.089481,0.181630,2.06
regret_reg,top10,6,30,,,,,31,1.084841,65.52,11.889701,0.182244,2.84
regret_reg,top10,6,30,,,,,32,1.006159,66.38,11.802059,0.171756,2.92
regret_reg,top10,6,30,,,,,33,0.916178,66.38,11.470888,0.168789,2.79
regret_reg,top10,6,30,,,,,34,0.858964,67.50,11.528049,0.155486,2.39
regret_reg,top10,6,30,,,,,35,0.782116,67.68,11.310036,0.154775,2.91
regret_reg,top10,6,30,,,,,36,0.726621,67.98,11.044794,0.146876,4.02
regret_reg,top10,6,30,,,,,37,0.676040,67.61,10.482002,0.126507,2.57
regret_reg,top10,6,30,,,,,38,0.638028,67.24,10.293346,0.117790,2.60
regret_reg,top10,6,30,,,,,39,0.621252,68.00,10.061016,0.113297,3.22
regret_reg,top10,6,30,,,,,40,0.588047,69.25,9.922667,0.108960,2.07
regret_reg,top10,6,30,,,,,41,0.558482,67.99,9.556460,0.105456,2.64
regret_reg,top10,6,30,,,,,42,0.542108,68.59,9.535715,0.099773,3.21
regret_reg,top10,6,30,,,,,43,0.527740,68.95,9.296097,0.094548,2.62
regret_reg,top10,6,30,,,,,44,0.519907,69.16,9.234885,0.077965,2.25
regret_reg,top10,6,30,,,,,45,0.515210,68.28,9.144932,0.088322,2.16
regret_reg,top10,6,30,,,,,46,0.504612,68.57,9.037619,0.062805,1.27
regret_reg,top10,6,30,,,,,47,0.487781,68.17,9.043587,0.065760,1.45
regret_reg,top10,6,30,,,,,48,0.477203,67.86,9.009246,0.058090,1.22
regret_reg,top10,6,30,,,,,49,0.494164,66.68,8.902674,0.061393,1.15
regret_reg,top10,6,30,,,,,50,0.468536,67.01,9.046655,0.046976,1.47
regret_reg,top10,6,30,,,,,51,0.463538,66.02,8.742491,0.054545,1.77
regret_reg,top10,6,30,,,,,52,0.440077,67.03,8.635773,0.071150,1.92
regret_reg,top10,6,30,,,,,53,0.446707,65.91,8.687589,0.058023,2.17
regret_reg,top10,6,30,,,,,54,0.466404,66.50,8.881217,0.061620,2.66
regret_reg,top10,6,30,,,,,55,0.446922,65.11,8.773219,0.032644,2.78
regret_reg,top10,6,30,,,,,56,0.463439,65.17,8.539122,0.021893,3.24
regret_reg,top10,6,30,,,,,57,0.429407,65.45,8.295954,0.030871,3.20
regret_reg,top10,6,30,,,,,58,0.444760,65.95,8.337107,0.024644,2.35
regret_reg,top10,6,30,,,,,59,0.433419,66.62,8.421587,0.041166,1.90
regret_reg,top10,6,30,,,,,60,0.445807,65.90,8.519698,0.022773,1.58
regret_reg,top10,6,30,,,,,61,0.432831,66.58,8.439419,0.024349,0.71
regret_reg,top10,6,30,,,,,62,0.431857,66.84,8.301108,0.034744,1.48
regret_reg,top10,6,30,,,,,63,0.451928,67.76,8.430426,0.023412,1.03
regret_reg,top10,6,30,,,,,64,0.436832,66.67,8.400718,0.047173,1.18
regret_reg,top10,6,30,,,,,65,0.411955,66.64,8.356737,0.014072,1.03
regret_reg,top10,6,30,,,,,66,0.410176,67.51,8.344522,0.026756,1.20
regret_reg,top10,6,30,,,,,67,0.408345,67.25,8.244707,0.030583,1.12
regret_reg,top10,6,30,,,,,68,0.421388,65.96,8.425020,0.026562,2.02
regret_reg,top10,6,30,,,,,69,0.438880,65.85,8.228012,0.029941,2.25
regret_reg,top10,6,30,,,,,70,0.415562,67.04,8.215634,0.044871,3.35
regret_reg,top10,6,30,,,,,71,0.436346,66.99,8.426746,0.032597,3.66
regret_reg,top10,6,30,,,,,72,0.416722,67.08,8.236654,0.033876,2.87
regret_reg,top10,6,30,,,,,73,0.428794,67.18,8.253781,0.021549,2.98
regret_reg,top10,6,30,,,,,74,0.423118,66.70,8.132375,0.022250,3.29
regret_reg,top10,6,30,,,,,75,0.413361,66.25,8.076015,0.020675,4.03
regret_reg,top10,6,30,,,,,76,0.402720,65.98,7.923191,0.028806,2.36
regret_reg,top10,6,30,,,,,77,0.410403,66.87,7.865240,0.036062,3.49
regret_reg,top10,6,30,,,,,78,0.419570,67.49,7.992366,0.027976,3.43
regret_reg,top10,6,30,,,,,79,0.442295,66.72,7.784436,0.032198,3.27
regret_reg,top10,6,30,,,,,80,0.414527,67.14,7.691616,0.035109,3.77
regret_reg,top10,6,30,,,,,81,0.426130,67.74,7.773862,0.031834,2.64
regret_reg,top10,6,30,,,,,82,0.416107,67.68,7.773267,0.018976,2.50
regret_reg,top10,6,30,,,,,83,0.414349,67.24,7.812812,0.019756,2.55
regret_reg,top10,6,30,,,,,84,0.403902,67.66,7.957525,0.017087,2.04
regret_reg,top10,6,30,,,,,85,0.425125,67.29,7.930767,0.021940,2.07
regret_reg,top10,6,30,,,,,86,0.407109,67.74,7.911222,0.015163,1.89
regret_reg,top10,6,30,,,,,87,0.419173,67.33,7.814823,0.028331,2.51
regret_reg,top10,6,30,,,,,88,0.412712,68.12,7.823893,0.020353,2.69
regret_reg,top10,6,30,,,,,89,0.434236,67.05,7.580450,0.038610,2.12
regret_reg,top10,6,30,,,,,90,0.442011,67.07,7.595192,0.038440,2.09
regret_reg,top10,6,30,,,,,91,0.427368,67.62,7.532387,0.044062,1.90
regret_reg,top10,6,30,,,,,92,0.465300,67.13,7.552031,0.045833,1.03
regret_reg,top10,6,30,,,,,93,0.427077,67.65,7.345745,0.043020,1.72
regret_reg,top10,6,30,,,,,94,0.454702,67.44,7.422144,0.047027,1.80
regret_reg,top10,6,30,,,,,95,0.418154,68.27,7.434724,0.041302,1.06
regret_reg,top10,6,30,,,,,96,0.429049,67.66,7.516813,0.039449,2.62
regret_reg,top10,6,30,,,,,97,0.426729,66.63,7.374415,0.044645,1.97
regret_reg,top10,6,30,,,,,98,0.429179,67.15,7.392190,0.038422,1.79
regret_reg,top10,6,30,,,,,99,0.434802,66.42,7.588056,0.042541,2.61
regret_reg,top10,6,30,,,,,100,0.438285,66.99,7.614233,0.047513,2.48
regret_reg,top10,8,40,,,,,1,19.060564,50.32,22.342340,0.556976,0.14
regret_reg,top10,8,40,,,,,2,18.021062,50.33,20.926675,0.878472,1.11
regret_reg,top10,8,40,,,,,3,17.086698,51.20,19.942139,1.300739,1.91
regret_reg,top10,8,40,,,,,4,15.939586,52.74,19.677009,0.742209,2.15
regret_reg,top10,8,40,,,,,5,15.020551,52.87,19.459315,1.161942,2.94
regret_reg,top10,8,40,,,,,6,14.493433,54.07,19.790950,1.122271,3.50
regret_reg,top10,8,40,,,,,7,12.959800,53.63,19.517688,1.155518,5.72
regret_reg,top10,8,40,,,,,8,12.361586,55.15,18.879132,1.276254,5.20
regret_reg,top10,8,40,,,,,9,11.182476,56.58,18.527297,1.340855,6.60
regret_reg,top10,8,40,,,,,10,10.377516,58.13,18.042395,1.419322,7.82
regret_reg,top10,8,40,,,,,11,9.117777,59.78,17.816391,1.378947,9.00
regret_reg,top10,8,40,,,,,12,8.528211,61.91,17.879634,1.425632,9.02
regret_reg,top10,8,40,,,,,13,7.935353,61.49,17.447772,1.713010,9.54
regret_reg,top10,8,40,,,,,14,6.901959,64.39,17.430813,1.015674,9.48
regret_reg,top10,8,40,,,,,15,6.317829,65.08,16.773348,1.144929,9.06
regret_reg,top10,8,40,,,,,16,5.644443,67.22,16.595399,0.988561,8.49
regret_reg,top10,8,40,,,,,17,5.327029,67.91,16.084718,0.968043,8.63
regret_reg,top10,8,40,,,,,18,4.607802,69.10,15.807145,0.761791,8.43
regret_reg,top10,8,40,,,,,19,4.186790,70.32,15.208016,0.783939,7.73
regret_reg,top10,8,40,,,,,20,3.844499,69.97,14.957757,0.739654,8.70
regret_reg,top10,8,40,,,,,21,3.499384,71.38,14.946419,0.621314,8.74
regret_reg,top10,8,40,,,,,22,3.194756,70.55,14.781424,0.555394,9.03
regret_reg,top10,8,40,,,,,23,2.859007,72.47,14.310724,0.542230,9.48
regret_reg,top10,8,40,,,,,24,2.591909,74.12,13.897390,0.521876,8.57
regret_reg,top10,8,40,,,,,25,2.345076,75.07,13.631864,0.468680,8.63
regret_reg,top10,8,40,,,,,26,2.141583,74.67,13.120562,0.463310,7.95
regret_reg,top10,8,40,,,,,27,1.951024,75.28,13.181432,0.414414,8.25
regret_reg,top10,8,40,,,,,28,1.792005,75.17,13.014334,0.395620,8.50
regret_reg,top10,8,40,,,,,29,1.637047,75.90,12.648321,0.335869,8.51
regret_reg,top10,8,40,,,,,30,1.500153,75.09,12.247589,0.310666,8.97
regret_reg,top10,8,40,,,,,31,1.334651,75.80,11.839258,0.291519,9.55
regret_reg,top10,8,40,,,,,32,1.238019,76.40,11.846877,0.247207,9.40
regret_reg,top10,8,40,,,,,33,1.138618,76.26,11.604640,0.261105,8.72
regret_reg,top10,8,40,,,,,34,1.067540,77.02,11.309871,0.234500,8.32
